pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-08-11,98.8,-0.99,6.27,"Nelson, Ryne",592626,669194,,called_strike,,,,,7,Joc Pederson strikes out swinging.,R,L,R,TEX,AZ,S,,,0,1,2025,-0.31,1.69,-0.54,1.64,,,669701.0,2,1,Bot,,,,,,,1.9506703713124116,-143.4819541557254,-11.128886499858073,-4.688870422993969,36.134966157874906,-6.383837560884556,3.53,1.62,,,,99.2,2378.0,6.8,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.7,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,188.0,0.0,-0.056,,,,0.056,,0,0,0.522,0.522,27,33,27,33,1,0,,,,,0.67,0.31,-0.31,,,,,,
FC,2025-08-11,95.0,-2.38,6.34,"Jansen, Kenley",624424,445276,strikeout,swinging_strike,,,,,2,Michael Conforto strikes out swinging.,R,L,R,LAA,LAD,S,2.0,,0,2,2025,0.23,1.69,-0.02,3.3,,,,0,9,Top,,,,,,,5.686796803485176,-138.1502293953264,-6.107987728283786,1.5671996569657325,33.50476538633881,-9.342512642224808,3.47,1.57,,,,95.4,2696.0,6.8,776779,518595,694384,695681,672724,687263,621493,669326,650859,53.73,,0.0,0.0,1.0,0.0,0.0,,73,3,Cutter,7,4,4,7,4,7,4,7,Infield shade,Standard,190.0,0.018,-0.166,77.9,6.8,,0.166,,3,-3,0.969,0.031,37,32,38,32,1,3,,,,,0.85,-0.23,0.23,,7.405948738539808,3.535801349059982,24.308458227943028,36.67103202342453,23.99022557531428
FF,2025-08-11,97.0,-2.46,6.01,"Ort, Kaleb",680776,672391,strikeout,swinging_strike,,,,,11,Jarren Duran strikes out swinging.,R,L,R,HOU,BOS,S,2.0,,2,2,2025,-0.56,1.68,-0.09,4.0,,,,1,6,Top,,,,,,,7.621713673732165,-141.02171939335835,-3.5934174912092,-9.40987022295939,35.92843264565123,-9.286038025925036,3.47,1.63,,,,96.3,2542.0,6.2,776782,673237,572233,602104,621043,665161,643289,676801,701358,54.29,,0.0,0.0,1.0,0.0,0.0,,46,5,4-Seam Fastball,7,2,2,7,2,7,2,7,Infield shade,Standard,202.0,0.006,-0.228,68.3,6.3,,0.228,,5,-5,0.968,0.032,33,28,33,29,1,2,,,,,0.77,0.56,-0.56,,2.063140772216572,22.80499160960644,14.433256193973545,37.69606768383685,19.682682507486497
FF,2025-08-11,92.9,-1.1,6.18,"Nelson, Ryne",673962,669194,,called_strike,,,,,8,Josh Jung doubles (11) on a line drive to center fielder Alek Thomas.,R,R,R,TEX,AZ,S,,,1,0,2025,-0.16,1.68,-0.19,1.77,,,,0,3,Bot,,,,,,,2.7194966250156387,-135.10022315794131,-9.364178675653024,-2.5161677813006453,27.836419877043088,-9.740945721080102,3.78,1.77,,,,94.5,2180.0,7.1,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.38,,,,,,,,25,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shade,Standard,193.0,0.0,-0.049,,,,0.049,,-5,-5,0.099,0.099,27,27,27,27,1,0,,,,,0.95,0.16,0.16,,,,,,
FF,2025-08-11,96.0,-0.76,6.32,"Nelson, Ryne",694671,669194,,called_strike,,,,,9,Wyatt Langford homers (16) on a fly ball to left field. Corey Seager scores. Marcus Semien scores.,R,R,R,TEX,AZ,S,,,0,0,2025,-0.11,1.68,0.34,2.18,608369.0,,543760.0,1,6,Bot,,,,,,,3.1762421285621203,-139.44551905588392,-9.205967799955827,-2.173089804605956,33.06169404233382,-8.386364868082772,3.52,1.7,,,,96.7,2342.0,6.9,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.61,,,,,,,,52,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,187.0,0.0,-0.041,,,,0.041,,-4,-4,0.137,0.137,27,23,27,24,3,2,,,,,0.81,0.11,0.11,,,,,,
FF,2025-08-11,98.6,-1.21,6.36,"Suarez, Robert",646240,663158,,called_strike,,,,,5,"Rafael Devers grounds out, second baseman Jake Cronenworth to first baseman Luis Arraez.",R,L,R,SF,SD,S,,,0,1,2025,-0.19,1.67,0.06,2.4,,,,0,9,Bot,,,,,,,3.935679744178493,-143.22542360938098,-9.187100761618352,-3.651769018014485,36.4647547177562,-7.198663175694668,3.5,1.65,,,,98.8,2406.0,6.8,776780,666023,650333,630105,592518,593428,669369,701538,665487,53.74,,,,,,,,68,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shade,Standard,205.0,0.0,-0.054,,,,0.054,,-3,-3,0.038,0.038,34,28,34,29,1,3,,,,,0.7,0.19,-0.19,,,,,,
FF,2025-08-11,98.3,-0.98,6.31,"Nelson, Ryne",592626,669194,strikeout,swinging_strike,,,,,1,Joc Pederson strikes out swinging.,R,L,R,TEX,AZ,S,2.0,,1,2,2025,-0.27,1.65,-0.61,3.03,,,669701.0,2,1,Bot,,,,,,,1.639410779131543,-142.96726413988824,-7.275600771652985,-4.077113670053154,35.745196567053355,-8.034943876072806,3.53,1.62,,,,98.8,2473.0,6.8,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.69,,0.0,0.0,1.0,0.0,0.0,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,187.0,-0.022,-0.178,72.1,7.0,,0.178,,0,0,0.522,0.522,27,33,27,33,1,0,,,,,0.72,0.27,-0.27,,1.5151690461131757,12.54059088945704,22.56796560849299,40.80198245735984,17.114234278552125
FF,2025-08-11,92.6,1.55,5.8,"Falter, Bailey",696285,663559,,swinging_strike,,,,,1,Jacob Young flies out to center fielder Kyle Isbel.,R,R,L,KC,WSH,S,,,0,0,2025,0.44,1.65,-0.29,2.86,695734.0,,,2,2,Top,,,,,,,-5.744286548284944,-134.72131850269705,-5.419061708988029,6.5803223610290855,29.359399182761468,-11.033626376104223,3.19,1.44,,,,94.2,2156.0,7.2,776784,521692,686469,624428,672580,677951,679845,664728,573262,53.26,,,,,,,,12,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,170.0,0.0,-0.049,72.5,6.9,,0.049,,-2,2,0.302,0.698,28,25,28,26,1,0,,,,,1.0,0.44,-0.44,,4.771789119978263,4.8042284239221935,30.219822613238676,36.6690762539111,21.693923102653063
FF,2025-08-11,95.6,-0.82,6.25,"Nelson, Ryne",641680,669194,,swinging_strike,,,,,2,Jonah Heim flies out to center fielder Alek Thomas.,R,L,R,TEX,AZ,S,,,1,0,2025,-0.36,1.64,0.26,3.22,,,,2,5,Bot,,,,,,,3.697911390792217,-139.1317002956949,-6.128247824815707,-5.456891283600316,31.005410512235493,-9.71369390757284,3.51,1.63,,,,96.9,2296.0,7.0,776785,680728,682988,606466,677942,672695,664983,677950,682998,53.51,,,,,,,,42,2,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,191.0,0.0,-0.056,73.8,8.0,,0.056,,-4,-4,0.081,0.081,27,30,27,30,2,1,,,,,0.85,0.36,-0.36,,19.31975440626516,-14.636889535760378,22.78238443926554,37.3289374479139,30.98431373530481
FF,2025-08-11,91.5,1.35,5.86,"Falter, Bailey",656180,663559,,called_strike,,,,,11,"Riley Adams grounds out sharply, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",R,R,L,KC,WSH,S,,,0,0,2025,0.36,1.64,-0.89,2.69,,,,0,2,Top,,,,,,,-6.514950489751048,-132.99059077571908,-5.7293519780175615,5.652772037809427,28.35182710246193,-11.641929162498537,3.62,1.69,,,,92.8,2206.0,7.1,776784,521692,686469,624428,672580,677951,679845,664728,573262,53.37,,,,,,,,9,1,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,166.0,0.0,-0.04,,,,0.04,,-2,2,0.294,0.706,28,29,28,29,1,0,,,,,1.09,0.36,-0.36,,,,,,
