pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
FF,2025-10-29,95.3,-2.55,5.69,"Hoffman, Jeff",669257,656546,,called_strike,,,,,6,Called Strike,W,R,R,LAD,TOR,S,,,1,0,2025,0.98,1.47,0.47,2.45,,,,0,9,Bot,,,,,,,10.148425721213574,-138.21315794816854,-6.088680439561911,-15.023404406435118,34.31123098355668,-12.131597825539885,3.23,1.52,,,,95.0,2476,6.6,813022,672386,665489,643396,676391,665926,664702,662139,680718,53.93,,,,,,,,70,2,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,223,0.0,-0.05,,,,0.05,,-5,-5,0.007,0.007,32,30,32,30,1,3,,,,,1.08,0.98,0.98,,,,,,,"Hoffman, Jeff",656546,R,0.976,0.986,,,0.95,,0.196,,,,68.0
FS,2025-10-29,84.1,-0.25,7.19,"Yesavage, Trey",660271,702056,,called_strike,,,,,3,Called Strike,W,L,R,LAD,TOR,S,,,1,0,2025,0.98,0.85,0.76,3.06,,,,2,3,Bot,,,,,,,4.261113769560872,-122.4308967197196,-4.914292387551011,-10.662258312456792,22.89618004684652,-22.827471056437915,3.47,1.7,,,,84.1,1743,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.33,,,,,,,,24,2,Split-Finger,1,2,1,2,2,1,1,2,Infield shade,Standard,215,0.0,-0.053,,,,0.053,,-1,-1,0.384,0.384,21,30,22,31,2,1,,,,,2.35,0.98,-0.98,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,95.2,-2.43,5.59,"Hoffman, Jeff",606192,656546,,called_strike,,,,,2,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.98,1.33,-0.17,3.05,,,669257.0,2,9,Bot,,,,,,,8.146136304139944,-138.36006658107735,-3.974118761487136,-14.445244995018104,33.22946605410917,-14.49264146183176,3.51,1.62,,,,95.2,2417,6.5,813022,672386,665489,643396,676391,665926,664702,662139,680718,53.95,,,,,,,,73,1,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,222,0.0,-0.042,,,,0.042,,-5,-5,0.001,0.001,32,32,32,33,1,3,,,,,1.21,0.98,0.98,,,,,,,"Hoffman, Jeff",656546,R,0.976,0.986,,,0.95,,0.196,,,,68.0
FS,2025-10-29,84.6,-0.63,7.21,"Yesavage, Trey",660271,702056,,called_strike,,,,,2,Called Strike,W,L,R,LAD,TOR,S,,,1,0,2025,0.97,1.03,-0.04,2.99,,,,0,1,Bot,,,,,,,3.286555265492513,-123.1508160236012,-5.58697448553976,-10.509273024536457,22.41000121893529,-20.751711054407128,3.42,1.7,,,,84.5,1871,6.0,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.46,,,,,,,,7,2,Split-Finger,0,2,0,2,2,0,0,2,Infield shade,Standard,215,0.0,-0.05,,,,0.05,,-2,-2,0.342,0.342,21,30,22,31,1,0,,,,,2.13,0.97,-0.97,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FS,2025-10-29,82.9,-0.45,7.19,"Yesavage, Trey",606192,702056,,called_strike,,,,,9,Called Strike,W,R,R,LAD,TOR,S,,,1,0,2025,0.96,1.03,0.47,2.03,,,,1,7,Bot,,,,,,,3.952509148726075,-120.51053454036509,-7.259200046200976,-10.16617111215492,23.247502090492745,-20.967681084006365,3.43,1.65,,,,82.3,1869,5.9,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.59,,,,,,,,56,2,Split-Finger,1,5,1,5,5,1,1,5,Standard,Standard,214,0.0,-0.05,,,,0.05,,-4,-4,0.047,0.047,21,32,22,33,3,2,,,,,2.3,0.96,0.96,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FS,2025-10-29,82.9,-0.39,7.15,"Yesavage, Trey",518692,702056,strikeout,swinging_strike,,,,,11,Freddie Freeman strikes out swinging.,W,L,R,LAD,TOR,S,2.0,,1,2,2025,0.95,0.99,-0.89,2.85,,,,0,7,Bot,,,,,,,0.7130135980597642,-120.62585007900256,-5.263861285168138,-9.418568897348427,23.587965846251603,-21.735575252092964,3.7,1.82,,,,82.8,1804,6.2,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.29,,0.0,0.0,1.0,0.0,0.0,,55,4,Split-Finger,1,5,1,5,5,1,1,5,Infield shade,Standard,214,-0.017,-0.189,63.6,7.0,,0.189,,-4,-4,0.064,0.064,21,35,22,36,3,2,,,,,2.33,0.95,-0.95,,6.340150384112845,6.166622314386011,36.012883456331416,49.81679633916978,23.8376624749982,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,99.5,-1.83,5.8,"Henriquez, Edgardo",666182,683618,,called_strike,,,,,5,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.9,1.22,0.27,2.68,,665926.0,665489.0,2,7,Top,,,,,,,7.893166561352031,-144.5008836791458,-5.999953902098388,-14.535337124412775,35.70131467333488,-13.845513454897556,3.88,1.92,,,,99.5,2308,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.95,,,,,,,,52,1,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,210,0.0,-0.047,,,,0.047,,-3,3,0.101,0.899,23,27,23,27,1,3,,,,,1.1,0.9,0.9,,,,,,,"Henriquez, Edgardo",683618,R,0.949,0.956,0.522,,,,0.524,,,,
SL,2025-10-29,89.3,-0.59,7.07,"Yesavage, Trey",571970,702056,strikeout,called_strike,,,,,9,Max Muncy called out on strikes.,W,L,R,LAD,TOR,S,2.0,,3,2,2025,0.79,0.34,0.28,1.45,,,,0,3,Bot,,,,,,,3.800047274005388,-129.9171211093264,-8.536273113147432,-9.775225033486658,25.306657142662104,-26.772301442765748,3.1,1.44,,,,89.2,2185,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.4,,0.0,0.0,1.0,0.0,0.0,,21,6,Slider,0,2,0,2,2,0,0,2,Infield shade,Standard,211,-0.026,-0.345,,,,0.345,,-2,-2,0.317,0.317,21,34,22,35,1,0,,,,,2.5,0.79,-0.79,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,99.7,-1.81,5.85,"Henriquez, Edgardo",665489,683618,,swinging_strike,,,,,2,Swinging Strike,W,R,R,LAD,TOR,S,,,1,0,2025,0.74,1.35,-0.2,3.54,680718.0,,665926.0,2,7,Top,,,,,,,6.191567402143018,-145.0745472296776,-4.15545078742663,-11.848080856935264,34.255123391699705,-12.39072821623665,3.66,1.6,,,,100.2,2553,6.6,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.93,,,,,,,,51,2,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,207,0.0,-0.037,75.7,6.3,,0.037,,-2,2,0.175,0.825,23,26,23,26,1,3,,,,,0.95,0.74,0.74,,-9.309337131674672,19.387054508606663,23.353025495957947,33.02166405090637,20.657964556357545,"Henriquez, Edgardo",683618,R,0.949,0.956,0.522,,,,0.524,,,,
SL,2025-10-29,88.8,-0.42,7.06,"Yesavage, Trey",669257,702056,strikeout,swinging_strike_blocked,,,,,14,Will Smith strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,0,2,2025,0.72,0.26,0.47,0.74,,,,1,6,Bot,,,,,,,3.665278710636843,-128.94194224574832,-9.917161376968709,-8.791419403435322,26.763341708060636,-27.40816140626413,3.4,1.58,,,,88.4,2254,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.32,,0.0,0.0,1.0,0.0,0.0,,45,3,Slider,1,3,1,3,3,1,1,3,Standard,Standard,211,-0.023,-0.163,65.6,8.2,,0.163,,-2,-2,0.213,0.213,21,30,22,30,3,2,,,,,2.64,0.72,0.72,,14.639472873105406,-11.213968148928876,38.32111793685903,42.31511960146904,35.52997533756617,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,91.9,-0.6,6.94,"Yesavage, Trey",518692,702056,,called_strike,,,,,2,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.72,1.41,0.2,3.53,,,,0,7,Bot,,,,,,,3.5771453649403004,-133.63888062413653,-5.805404911577687,-9.393420192986328,31.03837603699561,-14.219802650813548,3.7,1.88,,,,91.7,2146,6.4,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.13,,,,,,,,55,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Infield shade,Standard,205,0.0,-0.039,,,,0.039,,-4,-4,0.064,0.064,21,35,22,36,3,2,,,,,1.31,0.72,-0.72,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.9,-0.56,7.15,"Yesavage, Trey",518692,702056,,swinging_strike,,,,,9,Swinging Strike,W,L,R,LAD,TOR,S,,,0,1,2025,0.66,0.36,0.51,1.81,,,,0,2,Bot,,,,,,,3.972572123629777,-129.2288325667397,-7.736777947965574,-8.238331601876896,27.03174942661797,-26.73951076947068,3.7,1.82,,,,88.3,2260,6.0,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.53,,,,,,,,14,2,Slider,0,2,0,2,2,0,0,2,Infield shade,Standard,202,0.0,-0.055,74.4,7.7,,0.055,,-2,-2,0.331,0.331,21,35,22,36,1,0,,,,,2.53,0.66,-0.66,,26.37160038051042,-21.889325283891743,45.580930259095965,32.86039391021134,40.14405506086028,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.8,-0.54,7.09,"Yesavage, Trey",605141,702056,,called_strike,,,,,9,Called Strike,W,R,R,LAD,TOR,S,,,0,1,2025,0.6,0.33,0.46,1.62,,,,2,6,Bot,,,,,,,3.696457817356644,-129.16601668889663,-8.010158778263166,-7.516096090699956,25.568284164267013,-27.05781711025735,3.16,1.5,,,,88.6,2192,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.43,,,,,,,,46,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,212,0.0,-0.057,,,,0.057,,-2,-2,0.19,0.19,21,32,22,33,3,2,,,,,2.55,0.6,0.6,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.4,-0.49,7.17,"Yesavage, Trey",669257,702056,,called_strike,,,,,2,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.55,0.03,0.25,3.25,,,,1,6,Bot,,,,,,,2.943903967687631,-128.6974187838389,-3.5554220019664333,-6.7086581002008,26.317036923494424,-31.30886392283108,3.41,1.64,,,,87.9,2196,5.9,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.58,,,,,,,,45,1,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,207,0.0,-0.039,,,,0.039,,-2,-2,0.213,0.213,21,30,22,30,3,2,,,,,2.88,0.55,0.55,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,94.7,-0.3,7.09,"Yesavage, Trey",669743,702056,,called_strike,,,,,5,Called Strike,W,R,R,LAD,TOR,S,,,1,0,2025,0.53,1.61,0.18,2.52,,,,1,3,Bot,,,,,,,2.397442880155205,-137.68704486701657,-9.839821542837807,-7.216915914000131,30.658969623023,-9.650573730573802,3.4,1.66,,,,94.5,2282,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.29,,,,,,,,23,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,201,0.0,-0.05,,,,0.05,,-1,-1,0.403,0.403,21,30,22,31,1,0,,,,,0.93,0.53,0.53,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,89.6,-0.56,7.11,"Yesavage, Trey",571771,702056,,swinging_strike,,,,,13,Swinging Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.52,0.15,-0.02,1.25,,,,1,3,Bot,,,,,,,2.4121453447199928,-130.39175516827294,-8.783938113883844,-6.4035777473871525,25.802500453474785,-28.938987029240604,3.44,1.67,,,,89.5,2119,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.43,,,,,,,,22,1,Slider,0,2,0,2,2,0,0,2,Standard,Standard,209,0.0,-0.039,70.3,7.8,,0.039,,-2,-2,0.291,0.291,21,33,22,34,1,0,,,,,2.68,0.52,0.52,,6.058887492993853,-5.93079888361808,37.3958656733775,37.743819574045546,29.120261054801794,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,89.2,-0.58,7.02,"Yesavage, Trey",669743,702056,strikeout,swinging_strike,,,,,14,Alex Call strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,3,2,2025,0.52,0.19,1.18,1.01,,,,2,5,Bot,,,,,,,5.406917939896345,-129.62298897256971,-9.118941510546478,-6.998506319222329,26.2844796587792,-28.385299386623934,3.4,1.66,,,,89.0,2243,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.34,,0.0,0.0,1.0,0.0,0.0,,40,6,Slider,1,3,1,3,3,1,1,3,Standard,Standard,214,-0.014,-0.328,40.9,6.3,,0.328,,-2,-2,0.225,0.225,21,30,22,31,2,1,,,,,2.68,0.52,0.52,,-2.311566530065033,17.260787060619943,27.268834754408868,49.88834174809515,19.414350915036675,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.8,-0.5,7.17,"Yesavage, Trey",669242,702056,,swinging_strike,,,,,6,Swinging Strike,W,L,R,LAD,TOR,S,,,1,0,2025,0.5,0.39,0.3,2.31,,518692.0,606192.0,2,4,Bot,,,,,,,2.977716734218468,-129.21877252558136,-6.679054213501269,-6.20129893782324,24.68951074796448,-26.674079267771024,3.39,1.58,,,,88.6,2250,6.0,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.49,,,,,,,,34,2,Slider,1,3,1,3,3,1,1,3,Strategic,Standard,203,0.0,-0.052,76.9,7.3,,0.052,,-2,-2,0.294,0.294,21,30,22,30,2,1,,,,,2.48,0.5,-0.5,,11.658277455662333,6.455841192153712,21.29755007943211,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.8,-0.42,7.16,"Yesavage, Trey",669743,702056,,swinging_strike,,,,,5,Swinging Strike,W,R,R,LAD,TOR,S,,,1,1,2025,0.49,0.03,-0.27,2.33,,,,1,3,Bot,,,,,,,1.3773939940941635,-129.38615377416815,-5.86090124031279,-5.816548835288027,24.90934125864593,-30.91188133463718,3.4,1.66,,,,88.9,2105,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.42,,,,,,,,23,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,208,0.0,-0.064,64.7,5.9,,0.064,,-1,-1,0.403,0.403,21,30,22,31,1,0,,,,,2.84,0.49,0.49,,-8.328293923493684,16.43559418764577,31.77265668138706,32.49530375804811,20.89326022815071,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.4,-0.52,7.15,"Yesavage, Trey",669257,702056,,called_strike,,,,,6,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.48,0.52,0.29,2.31,,,,0,4,Bot,,,,,,,2.9590265042115758,-128.72832077788416,-6.838663191292371,-5.895283969727263,24.702106494272805,-25.251299335699397,3.37,1.64,,,,88.4,2250,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.39,,,,,,,,30,1,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,214,0.0,-0.039,,,,0.039,,-2,-2,0.3,0.3,21,30,22,30,2,1,,,,,2.38,0.48,0.48,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,95.3,-0.33,7.08,"Yesavage, Trey",669257,702056,,called_strike,,,,,6,Called Strike,W,R,R,LAD,TOR,S,,,0,0,2025,0.47,1.54,0.56,2.25,,,,1,1,Bot,,,,,,,3.3944199211171697,-138.41730702211976,-10.443998690590554,-6.749148484088092,31.23822199211999,-10.282739208001152,3.46,1.64,,,,95.1,2219,6.3,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.18,,,,,,,,8,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,200,0.0,-0.039,,,,0.039,,-2,-2,0.32,0.32,21,30,22,30,1,0,,,,,0.99,0.47,0.47,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,96.9,1.92,6.53,"Snell, Blake",665926,605483,strikeout,swinging_strike,,,,,1,Andrés Giménez strikes out swinging.,W,L,L,LAD,TOR,S,2.0,,0,2,2025,0.46,1.61,-0.75,3.3,,,680718.0,2,2,Top,,,,,,,-8.276223729332727,-140.79995597367846,-6.812577273263262,8.038604052733433,32.597647142049865,-9.33625961416464,3.25,1.5,,,,97.7,2562,6.9,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.62,,0.0,0.0,1.0,0.0,0.0,,13,3,4-Seam Fastball,0,2,2,0,2,0,2,0,Strategic,Standard,157,0.018,-0.174,63.5,5.9,,0.174,,-2,2,0.313,0.687,32,26,33,27,1,0,,,,,0.83,0.46,0.46,,0.5375863034985485,27.96377964320421,26.868401870002188,45.08862775029122,10.107301521004128,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SL,2025-10-29,87.2,-0.46,7.09,"Yesavage, Trey",660271,702056,,swinging_strike,,,,,14,Swinging Strike,W,L,R,LAD,TOR,S,,,1,1,2025,0.46,0.44,0.85,1.39,,,,0,6,Bot,,,,,,,4.0991660497171765,-126.7062485831364,-8.411268399677585,-5.803722984501791,26.07725903927741,-25.887741441986435,3.53,1.64,,,,87.2,2074,6.4,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.15,,,,,,,,44,3,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,214,0.0,-0.061,79.9,8.3,,0.061,,-2,-2,0.248,0.248,21,30,22,31,3,2,,,,,2.57,0.46,-0.46,,23.920677228218388,-20.71119646693445,47.37382458367299,29.040659689454472,44.38101635331323,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,96.8,1.93,6.55,"Snell, Blake",665489,605483,,called_strike,,,,,7,Called Strike,W,R,L,LAD,TOR,S,,,0,0,2025,0.44,1.6,-0.51,1.94,,,,0,1,Top,,,,,,,-7.564149620890404,-140.45722170280945,-10.47796639240873,7.459464797627925,31.175829173048648,-8.816418328879355,3.74,1.66,,,,97.6,2554,6.9,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.63,,,,,,,,2,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,159,0.0,-0.039,,,,0.039,,-1,1,0.399,0.601,32,26,33,26,1,0,,,,,0.85,0.44,-0.44,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FF,2025-10-29,97.2,-1.97,5.51,"Domínguez, Seranthony",571970,622554,,called_strike,,,,,6,Called Strike,W,L,R,LAD,TOR,S,,,0,0,2025,0.42,1.44,0.31,2.12,,,,0,8,Bot,,,,,,,7.016258942447725,-141.23192260027784,-6.770454254124017,-7.292569859219909,34.84067473390805,-11.60509574556023,3.07,1.45,,,,96.3,2348,6.1,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.44,,,,,,,,63,1,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,211,0.0,-0.039,,,,0.039,,-5,-5,0.018,0.018,30,34,31,35,1,2,,,,,1.0,0.42,-0.42,,,,,,,"Domínguez, Seranthony",622554,R,0.8320000000000001,0.8220000000000001,,,0.947,0.7590000000000001,,0.4039999999999999,,0.7590000000000001,62.2
SL,2025-10-29,90.2,-0.45,7.11,"Yesavage, Trey",606192,702056,strikeout,swinging_strike,,,,,9,Teoscar Hernández strikes out swinging.,W,R,R,LAD,TOR,S,2.0,,1,2,2025,0.41,0.38,0.6,1.5,,,,1,2,Bot,,,,,,,3.4591407461126766,-131.0971944913081,-8.740889875097006,-5.485095455608763,28.000469614622844,-26.099401777719205,3.43,1.59,,,,89.8,2289,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.35,,0.0,0.0,1.0,0.0,0.0,,15,4,Slider,0,2,0,2,2,0,0,2,Standard,Standard,208,-0.017,-0.18,75.5,8.2,,0.18,,-2,-2,0.307,0.307,21,32,22,33,1,0,,,,,2.43,0.41,0.41,,14.734550194657874,-11.37216954535346,34.955993233593475,42.24241289309234,36.93527535903924,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-29,95.4,1.92,6.5,"Snell, Blake",665926,605483,,swinging_strike,,,,,2,Swinging Strike,W,L,L,LAD,TOR,S,,,0,0,2025,0.4,1.62,0.05,3.29,,,680718.0,2,4,Top,,,,,,,-5.881886985167703,-138.70685752765186,-6.464081460285451,6.530765954809107,32.0065170409778,-10.05495032611636,3.25,1.5,,,,96.1,2442,6.8,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.67,,,,,,,,29,1,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,157,0.0,-0.042,57.8,5.3,,0.042,,-2,2,0.281,0.719,32,26,33,27,2,1,,,,,0.9,0.4,0.4,,-8.293759986364824,41.14778798583251,30.21831028412096,36.73635178240905,8.471938527868382,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FF,2025-10-29,96.8,2.04,6.43,"Snell, Blake",643396,605483,,called_strike,,,,,6,Called Strike,W,R,L,LAD,TOR,S,,,1,1,2025,0.4,1.57,0.35,2.05,,,680718.0,0,7,Top,,,,,,,-5.479360480373414,-140.46426477567138,-9.709047180959642,6.692798375493901,35.56563100610943,-9.314640584580408,3.23,1.47,,,,96.9,2518,6.7,813022,669257,518692,669242,571970,605141,669743,571771,606192,53.76,,,,,,,,48,3,4-Seam Fastball,1,3,3,1,3,1,3,1,Strategic,Standard,155,0.0,-0.07,,,,0.07,,-2,2,0.153,0.847,32,30,33,30,3,2,,,,,0.9,0.4,-0.4,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FF,2025-10-29,98.5,-1.91,5.57,"Domínguez, Seranthony",669743,622554,,called_strike,,,,,7,Called Strike,W,R,R,LAD,TOR,S,,,3,1,2025,0.39,1.45,-0.52,1.47,,,,2,8,Bot,,,,,,,4.66934480347675,-143.10219709002214,-9.007576501272451,-6.489618082413664,35.44698646488116,-10.268949303647627,3.34,1.58,,,,98.2,2393,6.4,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.14,,,,,,,,65,5,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,214,0.0,-0.086,,,,0.086,,-5,-5,0.007,0.007,30,30,31,31,1,2,,,,,0.92,0.39,0.39,,,,,,,"Domínguez, Seranthony",622554,R,0.8320000000000001,0.8220000000000001,,,0.947,0.7590000000000001,,0.4039999999999999,,0.7590000000000001,62.2
FF,2025-10-29,97.7,-2.03,5.44,"Domínguez, Seranthony",669743,622554,,called_strike,,,,,8,Called Strike,W,R,R,LAD,TOR,S,,,2,0,2025,0.39,1.46,-0.27,1.97,,,,2,8,Bot,,,,,,,5.634793789658756,-141.9743071119998,-7.125665584475542,-6.665264578371806,36.42515214401462,-11.008085820256488,3.37,1.65,,,,97.1,2322,6.3,813022,672386,665489,643396,676391,665926,664702,662139,680718,54.19,,,,,,,,65,3,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard,219,0.0,-0.065,,,,0.065,,-5,-5,0.007,0.007,30,30,31,31,1,2,,,,,0.96,0.39,0.39,,,,,,,"Domínguez, Seranthony",622554,R,0.8320000000000001,0.8220000000000001,,,0.947,0.7590000000000001,,0.4039999999999999,,0.7590000000000001,62.2
SL,2025-10-29,89.6,-0.5,7.12,"Yesavage, Trey",605141,702056,,swinging_strike,,,,,14,Swinging Strike,W,R,R,LAD,TOR,S,,,0,1,2025,0.38,0.3,0.64,1.09,,,,2,1,Bot,,,,,,,3.60067617814831,-130.3053568529714,-9.529047814603132,-5.029435271479656,25.296490189318124,-27.05651701691118,3.17,1.49,,,,89.5,2274,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.41,,,,,,,,9,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,214,0.0,-0.057,72.4,8.5,,0.057,,-2,-2,0.304,0.304,21,32,22,33,1,0,,,,,2.52,0.38,0.38,,25.111847049310366,-32.42848428807942,37.939476831332016,44.507905187895446,51.57579942218082,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,88.6,-0.37,7.1,"Yesavage, Trey",605141,702056,,called_strike,,,,,3,Called Strike,W,R,R,LAD,TOR,S,,,1,1,2025,0.37,0.28,0.66,2.67,,,,1,4,Bot,,,,,,,3.2925963074080564,-128.96850182637522,-5.355055157641282,-4.82738879621533,25.777887319063897,-28.11404310096939,3.17,1.46,,,,88.5,2108,6.1,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.41,,,,,,,,31,3,Slider,1,3,1,3,3,1,1,3,Standard,Standard,217,0.0,-0.064,,,,0.064,,-2,-2,0.271,0.271,21,32,22,33,2,1,,,,,2.61,0.37,0.37,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-29,87.7,-0.54,7.17,"Yesavage, Trey",571970,702056,,called_strike,,,,,9,Called Strike,W,L,R,LAD,TOR,S,,,1,0,2025,0.37,0.54,0.4,1.74,,,,0,5,Bot,,,,,,,3.022246176185664,-127.49309673194588,-8.065190365108034,-4.697614120268627,26.0280420992063,-24.871128877573497,3.09,1.5,,,,87.4,2304,6.2,813022,672386,665489,643396,676391,665926,676914,662139,680718,54.34,,,,,,,,38,2,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,207,0.0,-0.05,,,,0.05,,-2,-2,0.277,0.277,21,34,22,35,2,1,,,,,2.43,0.37,-0.37,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
