pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,entity_id
SI,2025-08-19,99.3,0.4,6.67,"Ashby, Aaron",663538,676879,,called_strike,,,,,13,"Brewers challenged (tag play), call on the field was upheld: Nico Hoerner singles on a sharp ground ball to center fielder Sal Frelick. Ian Happ scores. Carson Kelly to 3rd. Nico Hoerner to 2nd.",R,R,L,CHC,MIL,S,,,0,0,2025,1.31,0.51,-0.92,2.47,,664023.0,608348.0,2,5,Bot,,,,,,,-6.558698446799064,-144.33046482391444,-7.1605410711892645,19.90635422220862,34.62783763231782,-23.52340481521164,3.4,1.57,,,,97.6,2171.0,5.4,776676,643376,683734,668930,702332,687401,592885,686217,686555,55.07,,,,,,,,44,1,Sinker,2,1,2,1,1,2,2,1,Standard,Standard,144.0,0.0,-0.047,,,,0.047,,1,1,0.708,0.708,27,28,27,28,1,2,,,,,1.81,1.31,-1.31,,,,,,,0.738,0.8109999999999999,,0.761,,0.8790000000000001,0.541,,,676879
CH,2025-08-19,88.6,-1.45,5.46,"Lugo, Seth",694671,607625,strikeout,swinging_strike,,,,,14,Wyatt Langford strikes out swinging.,R,R,R,KC,TEX,S,2.0,,3,2,2025,1.31,-0.05,0.65,1.36,,,,1,1,Top,,,,,,,7.763308461176186,-128.9051417123513,-3.8443571942499934,-16.216763166218666,25.2572208164307,-32.21103495476294,3.56,1.68,,,,87.8,1825.0,5.7,776675,571912,686469,663697,672580,677951,670231,664728,573262,54.82,,0.0,0.0,1.0,0.0,0.0,,2,6,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,242.0,0.015,-0.33,71.8,7.6,,0.33,,0,0,0.522,0.478,35,23,36,24,1,0,,,,,2.95,1.31,1.31,,17.75290557144833,-7.3319425926329265,33.29424161214327,42.23003337577251,33.599942614754966,0.848,0.835,0.608,0.8690000000000001,0.804,0.8,0.309,0.45299999999999996,0.653,607625
SI,2025-08-19,91.5,2.04,6.13,"Peterson, David",695578,656849,,called_strike,,,,,13,James Wood strikes out swinging.,R,L,L,WSH,NYM,S,,,0,0,2025,1.31,0.68,-0.49,1.61,665953.0,,696285.0,1,6,Bot,,,,,,,-9.373828581978389,-132.80407839866965,-7.073214380071146,17.53468971912375,29.64447751812144,-22.72466163428141,3.84,1.78,,,,93.0,2152.0,7.4,776678,620443,624413,643446,683146,596019,607043,656775,665742,53.1,,,,,,,,47,1,Sinker,0,6,0,6,6,0,0,6,Standard,Standard,133.0,0.0,-0.041,,,,0.041,,-6,-6,0.046,0.046,29,22,30,23,3,2,,,,,2.07,1.31,1.31,,,,,,,0.726,0.758,,0.927,,0.693,0.177,,,656849
SI,2025-08-19,91.5,-1.35,6.04,"Woodruff, Brandon",673548,605540,,called_strike,,,,,5,"Seiya Suzuki grounds out, third baseman Caleb Durbin to first baseman Andrew Vaughn.",R,R,R,CHC,MIL,S,,,0,0,2025,1.31,1.01,0.22,2.54,,,,0,3,Bot,,,,,,,6.799556539469826,-132.94674439733134,-5.121645128816189,-17.021928708406048,29.222563183050323,-19.247095412735305,3.21,1.42,,,,91.4,2298.0,6.4,776676,643376,683734,668930,702332,687401,592885,686217,686555,54.12,,,,,,,,26,1,Sinker,2,1,2,1,1,2,2,1,Strategic,Standard,204.0,0.0,-0.04,,,,0.04,,1,1,0.673,0.673,32,30,32,31,2,1,,,,,1.72,1.31,1.31,,,,,,,0.875,0.8740000000000001,0.6729999999999999,0.8240000000000001,,0.525,,,,605540
SI,2025-08-19,91.9,-1.32,6.12,"Woodruff, Brandon",663538,605540,,called_strike,,,,,2,Nico Hoerner walks.,R,R,R,CHC,MIL,S,,,1,0,2025,1.3,0.79,0.17,2.98,,,,0,2,Bot,,,,,,,6.592590254539985,-133.62732404792703,-3.848879262405058,-16.98920124218483,28.00399724685128,-22.02714094375779,3.4,1.57,,,,92.0,2225.0,6.3,776676,643376,683734,668930,702332,687401,592885,686217,686555,54.19,,,,,,,,17,2,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,202.0,0.0,-0.049,,,,0.049,,-1,-1,0.437,0.437,32,28,32,28,1,0,,,,,1.9,1.3,1.3,,,,,,,0.875,0.8740000000000001,0.6729999999999999,0.8240000000000001,,0.525,,,,605540
CH,2025-08-19,78.6,2.32,5.7,"Boyd, Matthew",683734,571510,,called_strike,,,,,6,Andrew Vaughn flies out to right fielder Owen Caissie.,R,R,L,CHC,MIL,S,,,0,0,2025,1.3,0.49,0.39,2.22,,,,0,4,Top,,,,,,,-6.576118916148808,-114.4038329225725,-1.6788354220659008,12.638660887004905,19.34876476233209,-27.712398756030325,3.27,1.43,,,,78.8,1907.0,6.2,776691,624512,683737,650489,807713,621020,664023,691718,683357,54.3,,,,,,,,30,1,Changeup,5,1,1,5,1,5,1,5,Standard,Standard,118.0,0.0,-0.04,,,,0.04,,4,-4,0.886,0.114,34,27,34,27,2,1,,,,,3.17,1.3,-1.3,,,,,,,0.9470000000000001,0.9490000000000001,,0.902,,0.762,0.254,,,571510
FF,2025-08-19,93.1,-2.46,4.93,"Ryan, Joe",687231,657746,,called_strike,,,,,6,Darell Hernaiz called out on strikes.,R,R,R,MIN,ATH,S,,,0,0,2025,1.3,1.1,0.42,2.64,,,,1,2,Top,,,,,,,10.342214019195648,-135.14333140408203,-2.4793591175809486,-18.291071641602407,32.02901292152022,-18.347456682738176,3.52,1.62,,,,93.4,2350.0,6.8,776674,680777,665019,807712,668904,686797,668885,621439,670242,53.68,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,229.0,0.0,-0.039,,,,0.039,,0,0,0.523,0.477,29,23,29,24,1,0,,,,,1.56,1.3,1.3,,,,,,,0.968,0.953,,,0.792,0.73,0.336,0.64,,657746
CH,2025-08-19,85.0,2.17,5.92,"Sánchez, Cristopher",668227,650911,,called_strike,,,,,7,Randy Arozarena lines out sharply to right fielder Nick Castellanos.,R,R,L,PHI,SEA,S,,,0,0,2025,1.3,-0.18,-0.3,1.97,,,641487.0,1,5,Top,,,,,,,-8.483195935618816,-123.57266042729756,-2.5884456606360446,15.003611179492133,24.85423726270385,-33.66879382441904,3.44,1.64,,,,86.0,1969.0,7.0,776680,592663,547180,681082,664761,607208,669016,664056,592206,53.51,,,,,,,,38,1,Changeup,4,1,1,4,1,4,1,4,Standard,Standard,108.0,0.0,-0.042,,,,0.042,,3,-3,0.843,0.157,28,30,29,30,3,2,,,,,3.34,1.3,-1.3,,,,,,,,0.924,,0.836,,,0.233,,,650911
SI,2025-08-19,94.3,-1.9,5.22,"Buehler, Walker",656577,621111,,called_strike,,,,,7,"Alex Jackson grounds out, shortstop Trevor Story to first baseman Abraham Toro.",R,R,R,BOS,BAL,S,,,0,0,2025,1.3,0.92,-0.62,1.89,,681297.0,666185.0,2,2,Top,,,,,,,6.261564475517906,-137.1108276814222,-5.039268637681561,-17.72969696260506,29.742314293946848,-19.5895651877604,3.31,1.46,,,,94.9,2296.0,6.6,776684,657136,647351,663853,608324,596115,807799,680776,701350,53.86,,,,,,,,14,1,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,217.0,0.0,-0.047,,,,0.047,,0,0,0.505,0.495,30,29,31,30,1,0,,,,,1.64,1.3,1.3,,,,,,,0.913,0.89,0.5810000000000001,0.9470000000000001,,0.9390000000000001,0.452,0.638,,621111
SI,2025-08-19,95.2,-1.89,6.02,"Bivens, Spencer",593428,702352,,called_strike,,,,,4,"Xander Bogaerts grounds into a double play, third baseman Casey Schmitt to second baseman Tyler Fitzgerald to first baseman Dominic Smith. Ryan O'Hearn out at 2nd. Xander Bogaerts out at 1st.",R,R,R,SD,SF,S,,,0,0,2025,1.3,1.0,-0.5,2.36,,,656811.0,0,5,Bot,,,,,,,6.573724102523194,-138.27511565518262,-6.097635870395233,-18.20511982991641,35.636228545549145,-18.177862586622823,3.67,1.69,,,,94.5,1889.0,6.3,776667,672275,642086,666149,669477,683766,671218,808982,687551,54.16,,,,,,,,44,1,Sinker,4,1,4,1,1,4,4,1,Standard,Standard,221.0,0.0,-0.04,,,,0.04,,3,3,0.905,0.905,31,32,31,33,1,2,,,,,1.56,1.3,1.3,,,,,,,0.8790000000000001,0.8420000000000001,0.5820000000000001,0.693,,,,0.38200000000000006,0.55,702352
CH,2025-08-19,88.6,-1.73,5.7,"Garcia, Rico",680776,670329,strikeout,swinging_strike,,,,,7,Jarren Duran strikes out swinging.,R,L,R,BOS,BAL,S,2.0,,0,2,2025,1.3,1.44,-0.54,1.91,657136.0,701350.0,608324.0,0,8,Bot,,,,,,,5.575233259926819,-128.70663154114254,-6.129481586482547,-15.584513833615835,28.68165576594249,-15.10122001523346,3.44,1.67,,,,87.8,2369.0,6.1,776684,656577,691723,702616,676679,683002,666185,681297,687637,54.42,,0.0,0.0,1.0,0.0,0.0,,66,3,Changeup,1,3,1,3,3,1,1,3,Infield shade,Standard,226.0,-0.145,-0.201,81.5,8.4,,0.201,,-2,-2,0.51,0.51,31,28,31,29,1,3,,,,,1.49,1.3,-1.3,,19.201762683532117,-13.923187281144152,29.43677476691271,44.9449543272419,47.29478596416691,0.993,,,0.986,,0.537,0.141,,,670329
SI,2025-08-19,92.0,-1.97,5.24,"Buehler, Walker",702616,621111,,called_strike,,,,,5,Jackson Holliday flies out to left fielder Masataka Yoshida.,R,L,R,BOS,BAL,S,,,0,0,2025,1.3,0.85,0.15,2.15,,,,0,3,Top,,,,,,,8.243593124947726,-133.66525816214516,-3.8403575441111615,-17.406274221695668,29.80943456961015,-21.325949459284008,3.37,1.55,,,,92.3,2094.0,6.6,776684,657136,647351,663853,608324,596115,807799,680776,701350,53.86,,,,,,,,18,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,217.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,30,21,31,22,2,1,,,,,1.86,1.3,-1.3,,,,,,,0.913,0.89,0.5810000000000001,0.9470000000000001,,0.9390000000000001,0.452,0.638,,621111
CH,2025-08-19,82.7,-1.2,6.04,"Woodruff, Brandon",621020,605540,strikeout,swinging_strike,,,,,13,Dansby Swanson strikes out swinging.,R,R,R,CHC,MIL,S,2.0,,1,2,2025,1.3,0.67,-0.27,1.04,,,683357.0,0,2,Bot,,,,,,,4.695681999114012,-120.25896301178878,-6.218320158388789,-13.552780060720222,23.294376571605746,-24.656407729319792,3.62,1.68,,,,83.0,1830.0,6.5,776676,643376,683734,668930,702332,687401,592885,686217,686555,53.96,,0.0,0.0,1.0,0.0,0.0,,19,5,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,222.0,-0.035,-0.17,68.4,8.8,,0.17,,0,0,0.588,0.588,32,31,32,31,1,0,,,,,2.67,1.3,1.3,,28.47499499514202,-30.514397271614204,44.4629216624245,34.45642651652882,48.15097225245168,0.875,0.8740000000000001,0.6729999999999999,0.8240000000000001,,0.525,,,,605540
SI,2025-08-19,90.8,-1.34,5.38,"Lugo, Seth",694671,607625,,called_strike,,,,,3,Wyatt Langford strikes out swinging.,R,R,R,KC,TEX,S,,,1,1,2025,1.29,0.64,0.5,3.35,,,,2,3,Top,,,,,,,7.282892449383766,-132.0104256770931,-0.5486445892966632,-16.661194618420957,27.609562497558684,-24.736373785785585,3.56,1.68,,,,89.9,2441.0,5.8,776675,571912,686469,663697,672580,677951,670231,664728,573262,54.72,,,,,,,,18,3,Sinker,1,1,1,1,1,1,1,1,Strategic,Standard,227.0,0.0,-0.063,,,,0.063,,0,0,0.543,0.457,35,23,36,24,2,1,,,,,2.12,1.29,1.29,,,,,,,0.848,0.835,0.608,0.8690000000000001,0.804,0.8,0.309,0.45299999999999996,0.653,607625
SI,2025-08-19,97.1,-2.08,5.72,"Smith, Shane",686948,681343,,called_strike,,,,,8,Drake Baldwin strikes out swinging.,R,L,R,ATL,CWS,S,,,0,0,2025,1.29,0.71,-0.14,2.1,,,542303.0,2,1,Bot,,,,,,,8.273716549557198,-141.091222096094,-5.891104246513463,-19.095686218593357,30.658215443178385,-21.515101059851144,3.37,1.64,,,,98.8,2155.0,7.2,776687,700337,678246,672820,681460,805367,643217,673357,643565,53.26,,,,,,,,9,1,Sinker,2,0,2,0,0,2,2,0,Infield shade,Standard,225.0,0.0,-0.045,,,,0.045,,2,2,0.722,0.722,25,24,25,24,1,0,,,,,1.7,1.29,-1.29,,,,,,,0.768,0.855,,0.8340000000000001,,0.809,0.30100000000000005,,,681343
FF,2025-08-19,94.0,-2.54,4.68,"Ryan, Joe",687231,657746,,swinging_strike,,,,,5,"Darell Hernaiz reaches on a missed catch error by first baseman Kody Clemens, assist to third baseman Royce Lewis.",R,R,R,MIN,ATH,S,,,1,1,2025,1.29,1.08,0.01,2.74,691016.0,671732.0,,0,4,Top,,,,,,,9.62811841821414,-136.57263386547714,-1.6923376306335407,-18.28585859705461,30.23444023646332,-18.47008131429005,3.58,1.6,,,,95.6,2336.0,7.3,776674,680777,665019,807712,668904,686797,668885,621439,670242,53.18,,,,,,,,28,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Strategic,Standard,225.0,0.0,-0.083,67.0,6.5,,0.083,,-1,1,0.232,0.768,29,23,29,24,2,1,,,,,1.51,1.29,1.29,,-10.437047766843762,15.31148485611154,35.09049905550574,36.16617589333353,18.56147730338481,0.968,0.953,,,0.792,0.73,0.336,0.64,,657746
CH,2025-08-19,82.5,-1.44,5.94,"Woodruff, Brandon",691718,605540,,swinging_strike,,,,,11,Pete Crow-Armstrong flies out to right fielder Isaac Collins.,R,L,R,CHC,MIL,S,,,2,0,2025,1.29,0.59,-1.06,2.81,,,,1,3,Bot,,,,,,,3.387029974616704,-120.12620343952251,-1.832430045749432,-13.212489190089398,21.578107831438988,-26.254015127259763,3.14,1.47,,,,83.0,1793.0,6.4,776676,643376,683734,668930,702332,687401,592885,686217,686555,54.09,,,,,,,,27,3,Changeup,2,1,2,1,1,2,2,1,Infield shade,Standard,224.0,0.0,-0.066,70.0,7.0,,0.066,,1,1,0.653,0.653,32,23,32,23,2,1,,,,,2.73,1.29,-1.29,,9.32137530224889,12.427307916939272,28.9950798253093,48.448537325281066,24.89241531325799,0.875,0.8740000000000001,0.6729999999999999,0.8240000000000001,,0.525,,,,605540
SI,2025-08-19,88.7,2.58,6.38,"Rodón, Carlos",802415,607074,,called_strike,,,,,8,Chandler Simpson walks.,R,L,L,TB,NYY,S,,,1,0,2025,1.29,0.63,-0.27,1.9,,,,0,5,Bot,,,,,,,-9.560575306001336,-128.8065263805519,-6.1903427941812295,16.32724286890957,24.49928352217844,-24.105290023424107,3.52,1.63,,,,88.2,2238.0,5.9,776677,700250,502671,665862,676609,683011,641355,663757,519317,54.62,,,,,,,,47,2,Sinker,2,10,2,10,10,2,2,10,Infield shade,Standard,129.0,0.0,-0.049,,,,0.049,,-8,-8,0.012,0.012,32,24,33,25,3,2,,,,,2.26,1.29,1.29,,,,,,,0.975,0.785,,0.7809999999999999,,0.7320000000000001,0.217,,,607074
SI,2025-08-19,94.5,1.92,5.66,"Matz, Steven",676679,571927,,swinging_strike,,,,,2,Luis Vázquez flies out to left fielder Masataka Yoshida.,R,R,L,BOS,BAL,S,,,0,1,2025,1.29,1.13,-0.21,3.3,,,702616.0,2,6,Top,,,,,,,-8.454793576546125,-137.33797643866026,-2.955189736245635,18.22868440463217,32.18958049966513,-17.479584304778747,3.37,1.53,,,,94.6,2298.0,6.6,776684,657136,647351,663853,608324,596115,807799,680776,701350,53.93,,,,,,,,49,2,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,118.0,0.0,-0.056,69.0,5.9,,0.056,,-2,2,0.23,0.77,34,25,34,26,1,3,,,,,1.44,1.29,-1.29,,-2.275264656520701,39.313547385879936,26.731231357848067,33.3441764282758,9.465857035138502,,0.9940000000000001,,0.818,,0.8079999999999999,0.371,,,571927
CH,2025-08-19,82.0,-1.3,5.89,"Woodruff, Brandon",673548,605540,strikeout,called_strike,,,,,9,Seiya Suzuki called out on strikes.,R,R,R,CHC,MIL,S,2.0,,2,2,2025,1.29,0.37,0.36,1.57,,,664023.0,0,5,Bot,,,,,,,6.279029478167019,-119.2483355993657,-3.987395281167611,-13.4988525724014,21.768171391976782,-28.06526916913906,3.21,1.42,,,,82.7,1779.0,6.7,776676,643376,683734,668930,702332,687401,592885,686217,686555,53.81,,0.0,0.0,1.0,0.0,0.0,,41,8,Changeup,2,1,2,1,1,2,2,1,Strategic,Standard,221.0,-0.031,-0.206,,,,0.206,,1,1,0.746,0.746,32,30,32,31,3,2,,,,,3.01,1.29,1.29,,,,,,,0.875,0.8740000000000001,0.6729999999999999,0.8240000000000001,,0.525,,,,605540
FF,2025-08-19,92.3,2.54,4.41,"Poulin, PJ",596019,676571,,called_strike,,,,,5,Francisco Lindor strikes out swinging.,R,R,L,WSH,NYM,S,,,0,0,2025,1.28,0.88,-0.12,2.23,,620443.0,,1,8,Top,,,,,,,-9.661918546228096,-133.99321718782028,-1.5755421914215642,17.54739668177121,31.527409641289363,-21.49168523168786,3.47,1.56,,,,93.0,2267.0,7.0,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.49,,,,,,,,60,1,4-Seam Fastball,0,7,7,0,7,0,7,0,Standard,Standard,111.0,0.0,-0.033,,,,0.033,,-7,7,0.003,0.997,28,31,29,32,1,4,,,,,1.83,1.28,-1.28,,,,,,,0.963,,,0.983,,,,0.316,,676571
SI,2025-08-19,96.1,-2.17,5.75,"Smith, Shane",595777,681343,,swinging_strike,,,,,4,Jurickson Profar flies out to left fielder Andrew Benintendi.,R,L,R,ATL,CWS,S,,,0,0,2025,1.28,0.6,-0.73,2.71,645277.0,805373.0,,1,2,Bot,,,,,,,6.814712525580253,-139.8823799441242,-3.873511622729924,-18.34646291206734,30.28928492697944,-23.58196236098659,3.32,1.6,,,,97.5,2093.0,7.0,776687,700337,678246,672820,681460,805367,643217,673357,643565,53.53,,,,,,,,16,1,Sinker,2,0,2,0,0,2,2,0,Strategic,Standard,225.0,0.0,-0.044,71.8,6.7,,0.044,,2,2,0.814,0.814,25,32,25,32,2,1,,,,,1.86,1.28,-1.28,,-0.600815774382023,11.904011155726668,29.69878289928608,41.03522051293282,20.79067988629826,0.768,0.855,,0.8340000000000001,,0.809,0.30100000000000005,,,681343
SI,2025-08-19,95.5,-2.14,6.16,"Rutledge, Jackson",607043,671131,,called_strike,,,,,6,"Brandon Nimmo grounds out, third baseman Brady House to first baseman Andrés Chaparro.",R,L,R,WSH,NYM,S,,,0,0,2025,1.28,0.96,0.75,2.58,,,,0,9,Top,,,,,,,10.413714450738986,-138.58732555123427,-5.919922188146592,-18.822771973952943,29.68250247600229,-18.653526723689943,3.66,1.72,,,,95.1,2192.0,6.1,776678,656180,665953,657557,691781,682928,695578,696285,686611,54.39,,,,,,,,66,1,Sinker,1,7,7,1,7,1,7,1,Infield shade,Standard,233.0,0.0,-0.04,,,,0.04,,-6,6,0.002,0.998,26,32,26,32,1,4,,,,,1.55,1.28,-1.28,,,,,,,0.903,0.956,0.381,,0.8490000000000001,,0.152,,,671131
SI,2025-08-19,91.1,1.19,5.88,"Gibson, Cade",686780,806188,,called_strike,,,,,2,Pedro Pagés called out on strikes.,R,R,L,MIA,STL,S,,,0,0,2025,1.28,0.8,0.06,2.9,,,,2,7,Top,,,,,,,-5.548307024828143,-132.54998712059754,-3.2369330450341933,16.24008449749658,30.034236938060825,-22.305065489350262,3.22,1.58,,,,90.4,2347.0,6.0,776686,682663,676572,669364,691185,672640,681715,805300,687859,54.47,,,,,,,,60,1,Sinker,4,7,7,4,7,4,7,4,Standard,Standard,137.0,0.0,-0.045,,,,0.045,,-3,3,0.113,0.887,27,26,27,27,1,3,,,,,1.96,1.28,-1.28,,,,,,,0.86,0.8620000000000001,,0.7809999999999999,,0.845,0.23600000000000002,0.478,,806188
FF,2025-08-19,95.3,-2.66,4.88,"Ryan, Joe",667670,657746,,called_strike,,,,,6,Brent Rooker strikes out swinging.,R,R,R,MIN,ATH,S,,,1,0,2025,1.28,1.09,0.6,2.42,,701762.0,,1,1,Top,,,,,,,11.520505775761425,-138.3164819939225,-3.267365917585216,-19.02962389961629,30.600738704364144,-17.60895909946183,3.61,1.74,,,,95.9,2394.0,6.8,776674,680777,665019,807712,668904,686797,668885,621439,670242,53.71,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.0,-0.036,,,,0.036,,0,0,0.481,0.519,29,30,29,31,1,0,,,,,1.43,1.28,1.28,,,,,,,0.968,0.953,,,0.792,0.73,0.336,0.64,,657746
CH,2025-08-19,89.1,-1.15,6.29,"Adam, Jason",646240,592094,,called_strike,,,,,9,"Rafael Devers grounds out, second baseman Jose Iglesias to first baseman Luis Arraez.",R,L,R,SD,SF,S,,,1,1,2025,1.27,0.58,0.78,1.89,,,,1,8,Top,,,,,,,7.391749343238287,-129.4452050813358,-5.984536068314204,-15.78060045393911,27.48398908017618,-24.55667578850945,3.54,1.62,,,,89.1,2240.0,6.4,776667,553869,650333,578428,592518,593428,657656,669369,665487,54.06,,,,,,,,65,3,Changeup,5,1,1,5,1,5,1,5,Infield shade,Standard,234.0,0.0,-0.062,,,,0.062,,4,-4,0.98,0.02,33,28,34,29,1,3,,,,,2.3,1.27,-1.27,,,,,,,0.899,,,0.779,,,0.204,0.552,,592094
SI,2025-08-19,97.0,3.14,5.12,"Zerpa, Angel",641680,672582,,called_strike,,,,,2,Jonah Heim singles on a line drive to left fielder John Rave.,R,R,L,KC,TEX,S,,,2,0,2025,1.27,0.29,-0.19,3.04,,,,0,8,Top,,,,,,,-11.611121934491631,-140.85338864272975,-0.7195666445544594,19.455320954889466,29.20810198343264,-28.376513319844324,3.58,1.65,,,,95.8,2008.0,5.5,776675,571912,686469,663697,672580,677951,670231,664728,573262,54.95,,,,,,,,53,3,Sinker,3,2,2,3,2,3,2,3,Strategic,Standard,128.0,0.0,-0.074,,,,0.074,,1,-1,0.753,0.247,25,30,26,30,1,2,,,,,2.13,1.27,-1.27,,,,,,,0.9109999999999999,0.8420000000000001,,0.923,,,0.611,,,672582
FF,2025-08-19,91.7,2.21,5.82,"Seymour, Ian",676609,693855,,called_strike,,,,,3,José Caballero walks.,R,R,L,TB,NYY,S,,,3,0,2025,1.27,0.95,0.68,3.1,,,,1,5,Top,,,,,,,-6.55858349568504,-133.3780517252591,-3.062122456828421,16.575696635900414,27.75010415480033,-20.365735446571268,3.14,1.43,,,,91.4,2045.0,6.0,776677,663743,676044,656484,691406,673490,802415,677592,663968,54.46,,,,,,,,45,4,4-Seam Fastball,2,10,10,2,10,2,10,2,Infield shade,Standard,143.0,0.0,-0.09,,,,0.09,,-8,8,0.011,0.989,26,28,27,29,1,2,,,,,1.76,1.27,-1.27,,,,,,,0.9420000000000001,,0.484,0.981,,,,0.337,,693855
SI,2025-08-19,93.4,-2.41,5.48,"Irvin, Jake",596019,663623,strikeout,swinging_strike,,,,,4,Francisco Lindor strikes out swinging.,R,L,R,WSH,NYM,S,2.0,,2,2,2025,1.27,0.44,-0.75,2.38,,,,2,6,Top,,,,,,,7.1986622091369865,-135.8244628438383,-3.2563004356847616,-17.279496682164346,28.631341927455388,-26.15293664783635,3.47,1.56,,,,95.1,2301.0,7.2,776678,656180,665953,657557,691781,682928,695578,696285,686611,53.27,,0.0,0.0,1.0,0.0,0.0,,43,5,Sinker,0,6,6,0,6,0,6,0,Infield shade,Standard,230.0,0.001,-0.219,69.8,7.1,,0.219,,-6,6,0.026,0.974,28,31,28,32,4,3,,,,,2.16,1.27,-1.27,,0.5811576286085577,19.2733895283272,29.9038969392298,43.706110001250224,20.78921305843867,0.856,0.8059999999999999,0.445,0.784,,0.748,0.40299999999999997,,,663623
CH,2025-08-19,88.6,-1.94,5.37,"Buehler, Walker",687637,621111,strikeout,called_strike,,,,,7,Dylan Beavers called out on strikes.,R,L,R,BOS,BAL,S,2.0,,2,2,2025,1.27,0.67,-0.57,2.24,,,691723.0,1,4,Top,,,,,,,6.031816130567989,-128.9360400466325,-2.970493896298689,-15.392064082744122,27.353469241594446,-24.29771431093076,3.57,1.71,,,,88.9,1249.0,6.5,776684,657136,647351,663853,608324,596115,807799,680776,701350,53.95,,0.0,0.0,1.0,0.0,0.0,,29,5,Changeup,1,0,0,1,0,1,0,1,Infield shade,Standard,243.0,0.036,-0.216,,,,0.216,,1,-1,0.625,0.375,30,23,31,24,2,1,,,,,2.24,1.27,-1.27,,,,,,,0.913,0.89,0.5810000000000001,0.9470000000000001,,0.9390000000000001,0.452,0.638,,621111
SI,2025-08-19,93.8,-1.96,5.21,"Buehler, Walker",681297,621111,,called_strike,,,,,6,Colton Cowser walks.,R,L,R,BOS,BAL,S,,,3,1,2025,1.27,0.79,0.57,2.38,,,,0,2,Top,,,,,,,9.406631457382517,-136.37869214018764,-3.3725055022384365,-17.815766072191586,28.29939946905251,-21.801331603249672,3.36,1.43,,,,94.6,2086.0,6.7,776684,657136,647351,663853,608324,596115,807799,680776,701350,53.84,,,,,,,,10,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,224.0,0.0,-0.09,,,,0.09,,0,0,0.5,0.5,30,25,31,25,1,0,,,,,1.8,1.27,-1.27,,,,,,,0.913,0.89,0.5810000000000001,0.9470000000000001,,0.9390000000000001,0.452,0.638,,621111
CH,2025-08-19,87.8,-1.75,5.72,"Garcia, Rico",807799,670329,,swinging_strike,,,,,8,Masataka Yoshida strikes out swinging.,R,L,R,BOS,BAL,S,,,2,1,2025,1.26,1.35,-0.15,1.43,657136.0,701350.0,608324.0,2,8,Bot,,,,,,,6.444103909359956,-127.44099958934804,-6.936855453955494,-15.05340859930974,29.575936930788018,-16.150537949861196,3.25,1.41,,,,86.9,2328.0,6.1,776684,656577,691723,702616,676679,683002,666185,681297,687637,54.37,,,,,,,,68,4,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,227.0,0.0,-0.042,70.9,9.0,,0.042,,-2,-2,0.221,0.221,31,31,31,32,1,3,,,,,1.65,1.26,-1.26,,33.165254426480814,-56.66520733311222,35.054541327922486,35.48142238008949,68.64966880516748,0.993,,,0.986,,0.537,0.141,,,670329
