pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-08-14,91.9,1.31,5.76,"Rodriguez, Eduardo",668845,593958,strikeout,swinging_strike,,,,,12,Aaron Schunk strikes out swinging.,R,R,L,COL,AZ,S,2.0,,0,2,2025,-0.38,0.93,0.11,4.08,,,571657.0,2,2,Bot,,,,,,,-3.87662768083833,-133.95895445012746,-0.5324880789455689,5.33573797815238,22.687902344744,-20.92328168155372,3.4,1.6,,,,92.8,2357,6.3,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.23,,0.0,0.0,1.0,0.0,0.0,,20,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,150,-0.012,-0.169,47.4,4.2,,0.169,,-5,-5,0.098,0.098,32,27,32,28,1,0,,,,,1.72,0.38,-0.38,,-14.170601253081117,47.68040298552406,24.430417287711688,38.35994294411603,-0.4270703952762611
FS,2025-08-14,85.2,-0.68,5.8,"Darnell, Dugan",680728,699911,strikeout,swinging_strike,,,,,8,Adrian Del Castillo strikes out swinging.,R,L,R,COL,AZ,S,2.0,,2,2,2025,-0.39,0.4,0.18,1.5,606466.0,682998.0,,1,7,Top,,,,,,,2.8497712002695064,-124.05577058001074,-4.713224260127468,-4.6068882068681045,22.473128570936204,-27.299460887741475,3.42,1.61,,,,86.7,1292,7.0,776742,696100,571657,668845,691720,678662,687597,686668,671289,53.5,,0.0,0.0,1.0,0.0,0.0,,56,5,Split-Finger,1,8,8,1,8,1,8,1,Strategic,Standard,240,0.002,-0.321,74.5,8.0,,0.321,,-7,7,0.005,0.995,28,25,28,26,1,3,,,,,2.71,0.39,-0.39,,30.93000808598025,-42.19244228578311,36.35038946565338,33.659848527850926,62.226700865911305
FF,2025-08-14,96.5,-1.62,6.31,"Molina, Anthony",666971,683627,strikeout,swinging_strike,,,,,11,Lourdes Gurriel Jr. strikes out swinging.,R,R,R,COL,AZ,S,2.0,,1,2,2025,-0.39,1.29,-1.02,2.79,,,,0,5,Top,,,,,,,2.4872228978576096,-140.54509341395797,-6.79827499678302,-5.66627311645482,28.30247505166111,-13.714525466644762,3.75,1.75,,,,96.9,2291,6.2,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.26,,0.0,0.0,1.0,0.0,0.0,,38,4,4-Seam Fastball,0,7,7,0,7,0,7,0,Standard,Standard,207,0.001,-0.192,51.4,4.8,,0.192,,-7,7,0.019,0.981,23,31,23,32,1,2,,,,,1.13,0.39,0.39,,-39.04852161564892,51.51696509169685,56.347348994281326,22.90431077537328,2.421377217481812
SI,2025-08-14,82.9,-3.69,1.2,"Rogers, Tyler",645277,643511,,swinging_strike,,,,,8,Ozzie Albies singles on a line drive to left fielder Brandon Nimmo. Drake Baldwin scores. Michael Harris II to 2nd.,R,L,R,NYM,ATL,S,,,0,0,2025,-0.39,-1.06,-0.13,1.71,686948.0,,671739.0,2,6,Top,,,,,,,8.825180552941742,-119.96824290700616,9.76817342655681,-5.52665402403087,24.06433394266052,-44.6812995620796,3.23,1.59,,,,82.2,1832,6.2,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.29,,,,,,,,41,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,327,0.0,-0.033,73.3,8.0,,0.033,,0,0,0.499,0.501,34,28,35,28,1,2,,,,,4.42,0.39,-0.39,,27.51358889208293,-22.860151474546512,36.7049077853176,32.017240521273735,51.60103865772845
FO,2025-08-14,82.5,-1.99,6.07,"Senga, Kodai",660644,673540,strikeout,called_strike,,,,,1,Vidal Bruján called out on strikes.,R,L,R,NYM,ATL,S,2.0,,1,2,2025,-0.4,-0.41,-0.57,3.0,,671739.0,,1,2,Top,,,,,,,4.016683029072337,-120.18635530556524,0.3000559541556917,-4.609238228641152,22.93722811804692,-36.399092212809805,3.02,1.34,,,,82.7,1459,6.3,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.2,,0.0,0.0,1.0,0.0,0.0,,11,4,Forkball,0,0,0,0,0,0,0,0,Standard,Standard,255,0.036,-0.205,,,,0.205,,0,0,0.48,0.52,32,27,32,27,1,0,,,,,3.74,0.4,-0.4,,,,,,
FF,2025-08-14,95.1,-0.8,6.4,"Anderson, Nick",666971,623433,,called_strike,,,,,7,Lourdes Gurriel Jr. strikes out swinging.,R,R,R,COL,AZ,S,,,0,0,2025,-0.4,1.26,-0.53,1.68,,,682998.0,1,9,Top,,,,,,,1.6244407290699,-138.43763294545118,-9.629498894620191,-5.560655647853568,26.31541492467769,-14.125483827205526,3.75,1.75,,,,95.7,2265,6.3,776742,696100,571657,668845,691720,678662,687597,686668,671289,54.22,,,,,,,,71,1,4-Seam Fastball,1,8,8,1,8,1,8,1,Standard,Standard,204,0.0,-0.042,,,,0.042,,-7,7,0.001,0.999,34,31,35,32,1,4,,,,,1.23,0.4,0.4,,,,,,
CH,2025-08-14,80.2,-2.62,5.98,"Bibee, Tanner",687859,676440,strikeout,swinging_strike,,,,,9,Troy Johnston strikes out swinging.,R,L,R,CLE,MIA,S,2.0,,0,2,2025,-0.41,1.36,0.8,2.0,,672640.0,681715.0,1,4,Top,,,,,,,8.363577646026961,-116.5559171365264,-4.749628738690824,-5.215030686931576,19.879877086617093,-19.01104052003308,3.32,1.51,,,,80.9,2050,6.6,776745,595978,700932,677587,608070,672356,680757,682657,692216,53.88,,0.0,0.0,1.0,0.0,0.0,,32,3,Changeup,3,4,4,3,4,3,4,3,Standard,Standard,210,0.043,-0.169,70.3,8.0,,0.169,,-1,1,0.334,0.666,26,28,26,28,2,1,,,,,2.16,0.41,-0.41,,35.37314496959301,-33.92171858464207,41.9176180105332,26.34823620257685,55.196313428195324
FF,2025-08-14,94.0,-1.29,6.27,"Enright, Nic",805300,663671,,called_strike,,,,,4,Jakob Marsee called out on strikes.,R,L,R,CLE,MIA,S,,,1,1,2025,-0.41,1.6,-0.51,2.2,,,,1,8,Top,,,,,,,2.9365637717466044,-136.57607221798017,-8.358451571425448,-5.792272146297399,31.845736159328077,-10.44655378271812,3.38,1.61,,,,93.9,2581,6.4,776745,595978,700932,677587,608070,672356,680757,682657,666134,54.05,,,,,,,,70,3,4-Seam Fastball,9,4,4,9,4,9,4,9,Infield shade,Standard,190,0.0,-0.06,,,,0.06,,5,-5,0.991,0.009,28,24,28,24,1,3,,,,,1.0,0.41,-0.41,,,,,,
FF,2025-08-14,91.9,-1.29,6.21,"Enright, Nic",691594,663671,,called_strike,,,,,9,"Javier Sanoja grounds out, third baseman Daniel Schneemann to first baseman Kyle Manzardo.",R,R,R,CLE,MIA,S,,,0,0,2025,-0.42,1.67,0.44,1.71,,,,1,9,Top,,,,,,,5.33148503812721,-133.51094138523536,-9.213334233161264,-6.128564397643534,27.400173397027896,-10.361022505321118,3.39,1.52,,,,92.4,2546,6.6,776745,595978,700932,677587,682177,672356,680757,682657,666134,53.93,,,,,,,,76,1,4-Seam Fastball,9,4,4,9,4,9,4,9,Standard,Standard,198,0.0,-0.038,,,,0.038,,5,-5,0.998,0.002,28,22,28,23,1,1,,,,,1.02,0.42,0.42,,,,,,
FF,2025-08-14,91.8,-1.87,5.96,"Senga, Kodai",805373,673540,,called_strike,,,,,9,Nacho Alvarez Jr. flies out to right fielder Juan Soto.,R,R,R,NYM,ATL,S,,,0,0,2025,-0.43,1.48,0.51,1.82,,,,0,5,Top,,,,,,,6.961776728698057,-133.19628444647836,-7.729464186127559,-6.722456358572854,32.10189370425229,-13.061794443024048,3.21,1.44,,,,91.4,2295,6.5,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.03,,,,,,,,31,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,220,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,32,22,32,22,2,1,,,,,1.27,0.43,0.43,,,,,,
FF,2025-08-14,93.5,-1.31,6.31,"Elder, Bryce",677595,693821,strikeout,swinging_strike,,,,,3,Ronny Mauricio strikes out swinging.,R,L,R,NYM,ATL,S,2.0,,0,2,2025,-0.43,1.35,0.33,3.4,,,,2,2,Bot,,,,,,,5.167070820485677,-136.1455182770869,-4.748659569107639,-6.41537832915584,28.820753841840634,-14.521907768391983,3.88,1.83,,,,93.6,2227,6.3,776748,686948,621566,645277,805373,669397,595777,671739,660644,54.25,,0.0,0.0,1.0,0.0,0.0,,15,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,207,-0.011,-0.158,71.1,6.4,,0.158,,0,0,0.511,0.511,26,24,26,24,1,0,,,,,1.25,0.43,-0.43,,0.1868474708038626,18.200613962250777,32.7960215194548,31.820280544068567,19.51590295623165
FF,2025-08-14,92.3,1.18,5.77,"Rodriguez, Eduardo",687597,593958,strikeout,swinging_strike,,,,,1,Jordan Beck strikes out swinging.,R,R,L,COL,AZ,S,2.0,,2,2,2025,-0.44,1.03,-0.32,3.23,,,696100.0,2,3,Bot,,,,,,,-4.7756000745632585,-134.6102596165952,-3.079606696503452,6.2079647871222425,21.26219226936748,-19.03985132260332,3.66,1.73,,,,93.5,2359,6.3,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.2,,0.0,0.0,1.0,0.0,0.0,,28,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shade,Standard,142,-0.013,-0.22,75.4,7.2,,0.22,,-5,-5,0.084,0.084,32,24,32,24,2,1,,,,,1.57,0.44,-0.44,,6.17955605727836,4.008914000105572,31.295587296247074,33.435713397910654,21.412175632361773
FF,2025-08-14,90.2,-1.54,5.91,"Ober, Bailey",595879,641927,strikeout,swinging_strike,,,,,11,Javier Báez strikes out swinging.,R,R,R,MIN,DET,S,2.0,,3,2,2025,-0.45,1.43,-0.75,3.87,,,,2,3,Top,,,,,,,2.974725337702543,-131.41295625411152,-2.2446627941701838,-5.871838136262197,25.76940223081717,-15.243067629167848,3.47,1.66,,,,92.3,2342,7.3,776744,680777,666397,807712,668904,686797,702176,668885,663616,53.17,,0.0,0.0,1.0,0.0,0.0,,16,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.011,-0.321,67.8,6.6,,0.321,,0,0,0.543,0.457,29,32,30,33,1,0,,,,,1.35,0.45,0.45,,1.9630985976424096,14.616981786556112,27.54533362652986,24.926834610975213,17.026268966422048
FF,2025-08-14,97.0,1.6,6.2,"Skubal, Tarik",680777,669373,,called_strike,,,,,3,"Ryan Jeffers grounds out, second baseman Gleyber Torres to first baseman Spencer Torkelson.",R,R,L,MIN,DET,S,,,0,0,2025,-0.45,1.4,0.29,2.93,,,,1,5,Bot,,,,,,,-4.553516025588187,-141.16030239149595,-6.459412342741622,7.053386787067418,32.145974199703346,-12.1447782899328,3.31,1.57,,,,97.8,2379,6.7,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.79,,,,,,,,38,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,155,0.0,-0.038,,,,0.038,,1,1,0.692,0.692,28,28,29,28,3,2,,,,,1.02,0.45,-0.45,,,,,,
FF,2025-08-14,92.8,-2.31,6.28,"Bibee, Tanner",681715,676440,,called_strike,,,,,9,Heriberto Hernández flies out to left fielder Steven Kwan.,R,R,R,CLE,MIA,S,,,1,0,2025,-0.46,1.33,0.62,1.92,,,,1,6,Top,,,,,,,8.56604862152334,-134.70957216918347,-8.3226389045215,-7.377862237095923,28.76171812981808,-14.255568677611423,3.28,1.45,,,,93.5,2423,6.8,776745,595978,700932,677587,608070,672356,680757,682657,692216,53.71,,,,,,,,50,2,4-Seam Fastball,5,4,4,5,4,5,4,5,Strategic,Standard,208,0.0,-0.049,,,,0.049,,1,-1,0.703,0.297,26,25,26,26,3,2,,,,,1.32,0.46,0.46,,,,,,
FF,2025-08-14,91.5,1.24,5.91,"Rodriguez, Eduardo",691720,593958,,called_strike,,,,,9,"Kyle Karros grounds out softly, pitcher Eduardo Rodriguez to first baseman Tyler Locklear.",R,R,L,COL,AZ,S,,,1,0,2025,-0.47,1.02,0.36,1.92,,,,1,4,Bot,,,,,,,-3.229117402448301,-133.26360596349187,-6.514553675438237,6.254329391628171,22.65146680715109,-18.92133705710644,3.58,1.68,,,,92.5,2414,6.4,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.15,,,,,,,,36,2,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,152,0.0,-0.049,,,,0.049,,-7,-7,0.024,0.024,32,22,32,23,2,1,,,,,1.66,0.47,-0.47,,,,,,
FF,2025-08-14,93.7,-2.18,6.36,"Bibee, Tanner",682663,676440,,called_strike,,,,,3,Agustín Ramírez pops out to first baseman Kyle Manzardo.,R,R,R,CLE,MIA,S,,,0,1,2025,-0.47,0.95,0.43,3.24,,,,2,3,Top,,,,,,,7.824381952675089,-136.34845391323145,-4.523113852856583,-7.379680923281219,25.31155070796221,-19.489041121674536,3.17,1.5,,,,94.8,1907,6.6,776745,595978,700932,677587,608070,672356,680757,682657,692216,53.92,,,,,,,,22,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Strategic,209,0.0,-0.056,,,,0.056,,0,0,0.543,0.457,26,23,26,24,2,1,,,,,1.61,0.47,0.47,,,,,,
FF,2025-08-14,93.1,-1.34,6.22,"Enright, Nic",687859,663671,,called_strike,,,,,1,"Troy Johnston grounds out, shortstop Gabriel Arias to first baseman Kyle Manzardo.",R,L,R,CLE,MIA,S,,,2,0,2025,-0.48,1.72,-0.82,3.2,,,,0,9,Top,,,,,,,2.396372884854167,-135.42153150458572,-5.744940718516964,-6.452185813785677,30.724495369451,-10.020335779405002,3.32,1.51,,,,93.2,2580,6.5,776745,595978,700932,677587,682177,672356,680757,682657,666134,54.05,,,,,,,,75,3,4-Seam Fastball,9,4,4,9,4,9,4,9,Infield shade,Standard,197,0.0,-0.074,,,,0.074,,5,-5,0.995,0.005,28,28,28,28,1,3,,,,,0.92,0.48,-0.48,,,,,,
FF,2025-08-14,96.0,1.8,6.24,"Skubal, Tarik",668885,669373,,called_strike,,,,,6,Austin Martin lines out to first baseman Spencer Torkelson.,R,R,L,MIN,DET,S,,,0,0,2025,-0.48,1.4,0.69,2.57,,,,0,1,Bot,,,,,,,-4.055005344520541,-139.59512616039447,-7.281544731064358,7.192390770532001,32.62784807226617,-12.482396235957204,3.4,1.64,,,,96.2,2264,6.5,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.95,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,155,0.0,-0.04,,,,0.04,,0,0,0.547,0.547,28,26,29,26,1,0,,,,,1.09,0.48,-0.48,,,,,,
FF,2025-08-14,92.4,-1.21,6.21,"Enright, Nic",687859,663671,,swinging_strike,,,,,4,"Troy Johnston grounds out, shortstop Gabriel Arias to first baseman Kyle Manzardo.",R,L,R,CLE,MIA,S,,,2,1,2025,-0.48,1.64,-0.78,2.3,,,,0,9,Top,,,,,,,2.159006214575909,-134.4292078927027,-7.728073991097671,-6.332413551349269,29.055846882133377,-10.759842682349175,3.32,1.51,,,,92.6,2540,6.4,776745,595978,700932,677587,682177,672356,680757,682657,666134,54.07,,,,,,,,75,4,4-Seam Fastball,9,4,4,9,4,9,4,9,Infield shade,Standard,199,0.0,-0.072,67.3,7.6,,0.072,,5,-5,0.995,0.005,28,28,28,28,1,3,,,,,1.03,0.48,-0.48,,12.4257707594231,-0.4055691996449391,31.26745730938072,45.57865665914503,26.114779604841893
FF,2025-08-14,92.8,1.28,5.74,"Rodriguez, Eduardo",690924,593958,strikeout,called_strike,,,,,9,Braxton Fulford called out on strikes.,R,R,L,COL,AZ,S,2.0,,3,2,2025,-0.48,0.88,0.75,1.94,,,,1,2,Bot,,,,,,,-2.38962739967464,-135.2819381997018,-6.017749891078082,6.375463140116991,22.988935190456225,-20.38735825244001,3.29,1.46,,,,94.0,2357,6.4,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.08,,0.0,0.0,1.0,0.0,0.0,,18,6,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shade,Standard,157,-0.009,-0.329,,,,0.329,,-5,-5,0.1,0.1,32,26,32,27,1,0,,,,,1.72,0.48,-0.48,,,,,,
FF,2025-08-14,94.5,-1.94,5.98,"Senga, Kodai",621566,673540,,swinging_strike,,,,,3,Matt Olson walks.,R,L,R,NYM,ATL,S,,,1,0,2025,-0.48,1.54,0.35,3.14,,,,0,6,Top,,,,,,,7.012940658499823,-137.31381212487915,-5.071729568698062,-7.663976041616597,32.88228343486065,-11.77117858629747,3.55,1.7,,,,94.1,2431,6.3,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.18,,,,,,,,37,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shade,Standard,213,0.0,-0.049,76.1,6.6,,0.049,,0,0,0.5,0.5,32,31,32,31,3,2,,,,,1.04,0.48,-0.48,,5.926546194935652,14.540115931643207,34.6966072672924,34.237069057067195,24.59187054015864
FF,2025-08-14,91.0,1.25,5.83,"Rodriguez, Eduardo",668845,593958,,called_strike,,,,,8,Aaron Schunk lines out to right fielder Corbin Carroll.,R,R,L,COL,AZ,S,,,0,0,2025,-0.49,0.95,0.05,2.06,,,,2,7,Bot,,,,,,,-4.070214872753718,-132.65999443417957,-5.720704657611626,6.570585310408932,22.374219924245523,-19.99604035823066,3.4,1.6,,,,92.1,2304,6.4,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.15,,,,,,,,60,1,4-Seam Fastball,1,8,1,8,8,1,1,8,Standard,Standard,152,0.0,-0.045,,,,0.045,,-7,-7,0.004,0.004,32,27,32,28,3,2,,,,,1.75,0.49,-0.49,,,,,,
FO,2025-08-14,83.5,-2.03,5.97,"Senga, Kodai",542303,673540,strikeout,swinging_strike,,,,,14,Marcell Ozuna strikes out swinging.,R,R,R,NYM,ATL,S,2.0,,2,2,2025,-0.49,1.07,0.91,1.8,,,686948.0,1,6,Top,,,,,,,7.724668030732334,-121.181466571695,-5.128662957165135,-6.467085522346682,27.25593693275843,-20.84663775832043,3.53,1.8,,,,82.9,1245,6.4,776748,620443,624413,643446,683146,596019,607043,656775,665742,54.11,,0.0,0.0,1.0,0.0,0.0,,39,6,Forkball,1,1,1,1,1,1,1,1,Standard,Standard,251,0.043,-0.211,67.7,8.9,,0.211,,0,0,0.496,0.504,32,34,32,35,3,2,,,,,2.26,0.49,0.49,,29.450486850052563,-29.656715882179277,38.49925165519388,43.28496160993857,51.21389584749038
FF,2025-08-14,92.0,1.3,5.85,"Rodriguez, Eduardo",696100,593958,strikeout,swinging_strike,,,,,1,Hunter Goodman strikes out swinging.,R,R,L,COL,AZ,S,2.0,,1,2,2025,-0.49,0.99,-0.36,3.4,,,671289.0,1,1,Bot,,,,,,,-5.293257598322514,-134.1604553798614,-2.656640931213591,6.921229024606588,21.82250822639412,-19.74722526153118,3.44,1.62,,,,93.1,2283,6.2,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.25,,0.0,0.0,1.0,0.0,0.0,,9,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,156,-0.026,-0.173,72.1,5.8,,0.173,,-3,-3,0.258,0.258,32,25,32,26,1,0,,,,,1.64,0.49,-0.49,,1.782957382185005,24.79404348644581,18.67497595502093,34.56534718119614,20.1488741494888
FF,2025-08-14,93.1,-1.19,6.32,"Enright, Nic",672640,663671,,called_strike,,,,,6,Otto Lopez flies out to right fielder Nolan Jones.,R,R,R,CLE,MIA,S,,,0,0,2025,-0.5,1.78,0.77,2.34,,,,0,8,Top,,,,,,,6.145038195127636,-135.2100063575126,-8.335042435434186,-7.462968541634398,30.563637788003515,-8.745566993263045,3.36,1.55,,,,93.3,2586,6.6,776745,595978,700932,677587,608070,672356,680757,682657,666134,53.93,,,,,,,,69,1,4-Seam Fastball,9,4,4,9,4,9,4,9,Standard,Standard,197,0.0,-0.04,,,,0.04,,5,-5,0.985,0.015,28,26,28,27,1,3,,,,,0.87,0.5,0.5,,,,,,
FF,2025-08-14,91.8,1.35,5.8,"Rodriguez, Eduardo",668845,593958,,swinging_strike,,,,,11,Aaron Schunk strikes out swinging.,R,R,L,COL,AZ,S,,,0,1,2025,-0.5,0.88,-0.52,3.84,,,571657.0,2,2,Bot,,,,,,,-5.818086315717199,-133.82662171260358,-1.1752617586324057,7.113476141244646,21.473817250621043,-21.30616196016934,3.4,1.6,,,,92.8,2329,6.2,776742,645444,682988,606466,677942,672695,666971,677950,682998,54.26,,,,,,,,20,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,151,0.0,-0.057,55.5,4.2,,0.057,,-5,-5,0.098,0.098,32,27,32,28,1,0,,,,,1.76,0.5,-0.5,,-12.134611194085483,37.730968343514704,30.124683730444318,30.65691753677522,9.07062081310365
FS,2025-08-14,87.1,-2.36,5.94,"Sugano, Tomoyuki",686527,608372,,called_strike,,,,,9,Dominic Canzone hits a ground-rule double (9) on a fly ball to right field.,R,L,R,BAL,SEA,S,,,1,0,2025,-0.5,0.45,0.67,1.66,,,,0,5,Top,,,,,,,8.3260894417302,-126.74476546447517,-5.14514410699234,-6.914588165593355,21.804084646745896,-26.531722051994414,3.21,1.41,,,,87.9,1540,6.5,776750,656577,691723,702616,676059,683002,666185,669288,669236,54.05,,,,,,,,32,2,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,221,0.0,-0.049,,,,0.049,,3,-3,0.846,0.154,35,27,36,28,2,1,,,,,2.52,0.5,-0.5,,,,,,
FF,2025-08-14,88.8,-1.57,5.92,"Ober, Bailey",595879,641927,,swinging_strike,,,,,6,Javier Báez doubles (16) on a line drive to right fielder Trevor Larnach.,R,R,R,MIN,DET,S,,,3,1,2025,-0.5,1.23,0.39,2.88,,,,0,6,Top,,,,,,,5.972416676980459,-129.302145851957,-4.10943269988342,-6.8212707334260605,24.67515330615144,-17.664391389320343,3.47,1.66,,,,90.9,2237,7.3,776744,680777,666397,807712,668904,686797,702176,668885,663616,53.17,,,,,,,,40,5,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,213,0.0,-0.089,75.7,7.4,,0.089,,1,-1,0.667,0.333,29,32,30,33,2,1,,,,,1.64,0.5,0.5,,-9.1654366942827,29.5843894124808,30.62134363617676,41.09416289905317,8.265756379759996
FF,2025-08-14,91.7,-2.17,6.43,"Bibee, Tanner",681715,676440,,called_strike,,,,,12,Heriberto Hernández strikes out on a foul tip.,R,R,R,CLE,MIA,S,,,1,0,2025,-0.5,1.24,0.94,2.43,,,,0,2,Top,,,,,,,9.012808820077622,-133.27946741950927,-7.072277648799962,-7.715221768858735,24.21300879984316,-15.990381263619746,3.28,1.57,,,,92.9,2314,6.7,776745,595978,700932,677587,608070,672356,680757,682657,692216,53.79,,,,,,,,13,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Strategic,Strategic,205,0.0,-0.049,,,,0.049,,0,0,0.5,0.5,26,25,26,26,1,0,,,,,1.44,0.5,0.5,,,,,,
FF,2025-08-14,94.8,-3.01,5.64,"Scherzer, Max",621020,453286,,swinging_strike,,,,,6,Dansby Swanson strikes out swinging.,R,R,R,TOR,CHC,S,,,1,0,2025,-0.5,1.18,0.36,2.43,,,,2,5,Top,,,,,,,9.916090973067844,-137.78381243637685,-5.388510538926751,-8.409147732314983,27.275226230383407,-16.033693203023514,3.61,1.68,,,,95.0,2404,6.2,776747,623168,664034,676391,680718,666182,676914,664702,694388,54.28,,,,,,,,29,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.056,74.7,7.1,,0.056,,0,0,0.551,0.449,40,31,41,31,2,1,,,,,1.34,0.5,0.5,,6.828172303544903,14.838175048673987,35.955061274129285,41.36849130174458,21.470365647056223
FS,2025-08-14,85.2,-0.83,5.92,"Darnell, Dugan",666971,699911,,swinging_strike,,,,,8,"Lourdes Gurriel Jr. grounds out softly, pitcher Dugan Darnell to first baseman Kyle Farmer.",R,R,R,COL,AZ,S,,,1,1,2025,-0.51,0.9,-0.01,2.24,606466.0,682998.0,,0,7,Top,,,,,,,2.981780649812809,-124.07302325633626,-4.243896261101441,-5.841909499568828,22.125424642563225,-22.27560917775586,3.75,1.75,,,,86.5,1270,6.8,776742,696100,571657,668845,691720,678662,687597,686668,671289,53.67,,,,,,,,55,3,Split-Finger,1,8,8,1,8,1,8,1,Strategic,Standard,228,0.0,-0.086,73.7,8.0,,0.086,,-7,7,0.003,0.997,28,31,28,32,1,3,,,,,2.21,0.51,0.51,,27.675485674785065,-20.609630012638817,39.17515528528668,36.161745744867446,42.0386999283213
FF,2025-08-14,94.4,-1.51,6.29,"Blalock, Bradley",606466,687134,,swinging_strike,,,,,13,"Ketel Marte grounds out, second baseman Aaron Schunk to first baseman Kyle Farmer.",R,L,R,COL,AZ,S,,,1,0,2025,-0.52,1.32,-0.16,1.2,,,,2,2,Top,,,,,,,4.701234789488483,-137.2270218724073,-10.59792626982386,-7.547264701099224,26.336789001116426,-13.445458502267938,3.67,1.7,,,,95.4,2140,6.6,776742,696100,571657,668845,691720,678662,687597,686668,671289,53.89,,,,,,,,16,2,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shade,Standard,200,0.0,-0.056,34.9,6.6,,0.056,,-5,5,0.111,0.889,24,31,25,32,2,1,,,,,1.22,0.52,-0.52,,-8.372571333613374,28.881881118528643,40.69002796157948,31.71464344013277,11.03360961929632
FS,2025-08-14,87.5,-2.21,5.69,"Finnegan, Kyle",680777,640448,,swinging_strike,,,,,1,Ryan Jeffers strikes out on a foul tip.,R,R,R,MIN,DET,S,,,0,1,2025,-0.53,0.27,-0.55,2.86,,,,1,8,Bot,,,,,,,5.138848288523695,-127.60411459363812,-1.4064643514962314,-6.7368515487829255,20.16769196748526,-29.16698650809895,3.31,1.57,,,,88.9,909,6.5,776744,693307,679529,650402,656716,700242,682985,595879,681481,53.97,,,,,,,,59,2,Split-Finger,3,3,3,3,3,3,3,3,Standard,Standard,216,0.0,-0.051,76.7,8.3,,0.051,,0,0,0.559,0.559,33,28,34,28,1,3,,,,,2.64,0.53,0.53,,15.80771504074882,-49.3940422838492,16.730289692164924,29.59160247742426,51.1777041118492
