pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,entity_name,entity_id,pitch_hand,eta_FF,eta_SI,eta_FC,eta_CH,eta_FS,eta_CU,eta_SL,eta_ST,eta_SV,eta_KC,IP
SI,2025-10-24,93.8,-1.67,5.13,"Bassitt, Chris",669257,605135,,called_strike,,,,,9,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,1.62,0.07,0.39,1.57,,,,0,8,Top,,,,,,,8.88684762499099,-136.16900037745023,-3.489652190434063,-22.21653084699641,35.845279784983106,-30.68200967747582,3.4,1.58,,,,92.8,2130,6.3,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.2,,,,,,,,67,1,Sinker,11,4,4,11,4,11,4,11,Standard,Standard,233,0.0,-0.039,,,,0.039,,7,-7,0.997,0.003,36,30,36,30,1,3,,,,,2.58,1.62,1.62,,,,,,,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
SI,2025-10-24,94.9,2.13,5.33,"Wrobleski, Justin",676391,680736,,called_strike,,,,,3,Called Strike,W,R,L,TOR,LAD,S,,,0,0,2025,1.49,0.83,0.56,3.07,,,,0,7,Bot,,,,,,,-7.346734631148183,-137.9043139411326,-2.0250878690192007,20.64631859187566,34.0252366131462,-21.38077111840227,3.34,1.55,,,,93.5,2205,5.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,54.72,,,,,,,,64,1,Sinker,11,4,11,4,4,11,11,4,Standard,Standard,143,0.0,-0.039,,,,0.039,,7,7,0.997,0.997,24,29,25,29,1,3,,,,,1.73,1.49,-1.49,,,,,,,"Wrobleski, Justin",680736,L,0.871,0.875,0.514,0.725,,0.669,0.285,,,0.669,66.2
SI,2025-10-24,92.6,-1.85,5.11,"Bassitt, Chris",571771,605135,,called_strike,,,,,3,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,1.43,0.41,0.43,3.14,,,606192.0,2,8,Top,,,,,,,8.933571785671672,-134.27463234808496,0.0988581775162927,-19.370562100235443,37.962219262365686,-27.59268053801405,3.42,1.67,,,,91.4,2224,6.4,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.06,,,,,,,,70,1,Sinker,11,4,4,11,4,11,4,11,Standard,Standard,236,0.0,-0.042,,,,0.042,,7,-7,0.999,0.001,36,33,36,34,1,3,,,,,2.33,1.43,1.43,,,,,,,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
SI,2025-10-24,93.6,-1.71,5.15,"Bassitt, Chris",571970,605135,,called_strike,,,,,8,Called Strike,W,L,R,TOR,LAD,S,,,1,1,2025,1.36,0.11,0.16,1.64,,,606192.0,1,8,Top,,,,,,,7.809567489962936,-135.96850763345236,-3.461578290386875,-18.60613321651983,32.58394960700957,-30.231652328872,3.1,1.51,,,,93.0,2198,6.3,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.25,,,,,,,,69,3,Sinker,11,4,4,11,4,11,4,11,Infield shade,Standard,229,0.0,-0.056,,,,0.056,,7,-7,0.997,0.003,36,34,36,35,1,3,,,,,2.52,1.36,-1.36,,,,,,,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
CH,2025-10-24,86.5,2.34,6.32,"Snell, Blake",676914,605483,,swinging_strike,,,,,14,Swinging Strike,W,R,L,TOR,LAD,S,,,2,1,2025,1.34,1.01,1.12,1.73,,,,0,3,Bot,,,,,,,-5.707744559540435,-125.6143425822113,-6.780353163240156,15.371250062293326,27.5369844268066,-20.23635742803094,3.1,1.53,,,,87.0,2000,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.61,,,,,,,,26,4,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,133,0.0,-0.073,71.4,8.0,,0.073,,-2,-2,0.317,0.317,32,26,33,26,2,1,,,,,2.07,1.34,-1.34,,32.234800493897424,-10.582022271205918,34.447193705521045,48.17022789090015,40.14708565251177,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CH,2025-10-24,85.8,2.2,6.29,"Snell, Blake",676914,605483,,called_strike,,,,,8,Called Strike,W,R,L,TOR,LAD,S,,,1,0,2025,1.33,0.74,-0.03,1.95,,,543807.0,0,5,Bot,,,,,,,-8.056577655994618,-124.53799028080344,-5.488311749608681,15.535522718096436,26.422659943795058,-23.564820189187667,3.1,1.53,,,,86.4,1901,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.58,,,,,,,,42,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,130,0.0,-0.048,,,,0.048,,0,0,0.612,0.612,32,26,33,26,3,2,,,,,2.39,1.33,-1.33,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SI,2025-10-24,93.0,-1.82,4.92,"Bassitt, Chris",571970,605135,,called_strike,,,,,9,Called Strike,W,L,R,TOR,LAD,S,,,0,0,2025,1.31,0.01,0.76,1.71,,,606192.0,1,8,Top,,,,,,,9.496941667012448,-135.0642497138891,-2.40156530970507,-18.230583336739425,31.713336181144747,-31.675277005447043,3.1,1.51,,,,92.7,2223,6.4,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.12,,,,,,,,69,1,Sinker,11,4,4,11,4,11,4,11,Infield shade,Standard,230,0.0,-0.04,,,,0.04,,7,-7,0.997,0.003,36,34,36,35,1,3,,,,,2.65,1.31,-1.31,,,,,,,"Bassitt, Chris",605135,R,0.742,0.762,0.462,0.949,0.95,0.96,0.376,0.871,,0.96,170.1
CH,2025-10-24,86.7,2.3,6.24,"Snell, Blake",665489,605483,,called_strike,,,,,8,Called Strike,W,R,L,TOR,LAD,S,,,1,0,2025,1.27,1.09,-0.25,1.59,,,,1,3,Bot,,,,,,,-8.795592765819311,-125.7317497173442,-7.139945005669649,15.347928394070069,27.38548780635325,-19.220666921230425,3.65,1.62,,,,87.3,1943,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.5,,,,,,,,27,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,133,0.0,-0.05,,,,0.05,,-2,-2,0.291,0.291,32,26,33,26,2,1,,,,,1.98,1.27,-1.27,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CH,2025-10-24,86.8,2.43,6.38,"Snell, Blake",676391,605483,,called_strike,,,,,9,Called Strike,W,R,L,TOR,LAD,S,,,0,0,2025,1.27,0.82,0.33,1.67,,,,0,2,Bot,,,,,,,-7.697127055983539,-126.06411737160111,-6.81076115331857,15.158417978128846,26.34627341452532,-22.16261507114769,3.43,1.57,,,,87.6,1792,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.53,,,,,,,,17,1,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,127,0.0,-0.039,,,,0.039,,-1,-1,0.437,0.437,32,29,33,29,1,0,,,,,2.22,1.27,-1.27,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FS,2025-10-24,85.2,-0.52,7.17,"Yesavage, Trey",660271,702056,strikeout,swinging_strike,,,,,8,Shohei Ohtani strikes out swinging.,W,L,R,TOR,LAD,S,2.0,,2,2,2025,1.17,0.41,-0.17,1.57,,,,0,1,Top,,,,,,,3.188527673017867,-123.87178399362764,-7.655279412578558,-12.65404148816044,26.21650572166916,-26.614072540531083,3.51,1.65,,,,85.3,1486,6.5,813027,672386,665489,666182,676391,665926,676914,662139,664702,53.97,,0.0,0.0,1.0,0.0,0.0,,1,5,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,214,0.022,-0.232,75.3,8.8,,0.232,,0,0,0.5,0.5,21,30,22,31,1,0,,,,,2.76,1.17,-1.17,,30.11319403428777,-26.43906199802573,39.94384087018813,41.50905323506957,42.32614552686466,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
CH,2025-10-24,87.9,2.15,6.38,"Snell, Blake",665489,605483,,called_strike,,,,,9,Called Strike,W,R,L,TOR,LAD,S,,,3,1,2025,1.14,0.91,0.59,1.92,,,,2,1,Bot,,,,,,,-6.220101968310223,-127.78712984916169,-6.593557082122578,13.773612358017871,27.453568897434977,-21.05288620313051,3.6,1.49,,,,88.7,1882,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.58,,,,,,,,6,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,136,0.0,-0.086,,,,0.086,,0,0,0.51,0.51,32,26,33,26,1,0,,,,,2.06,1.14,-1.14,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
CH,2025-10-24,87.4,2.18,6.29,"Snell, Blake",676914,605483,strikeout,swinging_strike,,,,,8,Davis Schneider strikes out swinging.,W,R,L,TOR,LAD,S,2.0,,3,2,2025,1.09,1.2,-0.2,1.49,,,,0,3,Bot,,,,,,,-8.092764297032286,-126.75762569678466,-7.898632193166288,13.483192110554407,27.158849199931517,-17.76476377139381,3.1,1.53,,,,88.1,2045,7.0,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.47,,0.0,0.0,1.0,0.0,0.0,,26,6,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,135,-0.026,-0.345,74.1,8.1,,0.345,,-2,-2,0.317,0.317,32,26,33,26,2,1,,,,,1.82,1.09,-1.09,,37.75712262284789,-35.83522210637885,39.96416314533306,30.354727829164936,50.29001437718227,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
SI,2025-10-24,96.3,2.77,5.55,"Banda, Anthony",643396,607455,,swinging_strike,,,,,2,Swinging Strike,W,R,L,TOR,LAD,S,,,0,0,2025,1.07,1.0,0.09,3.17,,,665489.0,1,6,Bot,,,,,,,-9.553055058433932,-139.89085163626137,-2.918297236436848,16.31837930907284,34.71223412770294,-18.666749756057605,3.23,1.48,,,,95.8,2257,6.3,813027,669257,518692,669242,571970,605141,571771,681624,606192,54.17,,,,,,,,56,1,Sinker,9,2,9,2,2,9,9,2,Standard,Standard,137,0.0,-0.04,58.7,5.2,,0.04,,7,7,0.994,0.994,31,30,32,30,1,0,,,,,1.49,1.07,-1.07,,-9.664294433681444,32.027636414787416,36.18043180806748,37.368211821010206,7.228734263118863,"Banda, Anthony",607455,L,0.959,0.943,,0.991,,,0.273,,,,65.0
FS,2025-10-24,82.0,-0.61,7.17,"Yesavage, Trey",571970,702056,strikeout,swinging_strike,,,,,13,Max Muncy strikes out swinging.,W,L,R,TOR,LAD,S,2.0,,2,2,2025,1.05,0.62,-1.84,1.93,669257.0,,,2,3,Top,,,,,,,-0.7429025313284794,-119.35603899623956,-6.436912114208597,-9.892480419980268,23.123799608093464,-25.227855393564276,3.1,1.51,,,,81.4,1225,5.9,813027,672386,665489,666182,676391,665926,676914,662139,664702,54.63,,0.0,0.0,1.0,0.0,0.0,,25,5,Split-Finger,0,2,2,0,2,0,2,0,Standard,Standard,221,0.03,-0.192,67.8,8.1,,0.192,,-2,2,0.287,0.713,21,34,22,35,2,1,,,,,2.77,1.05,-1.05,,29.746218958804228,-26.89393274051853,31.434082325739027,60.05176238237253,47.9415587242051,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
CH,2025-10-24,88.8,2.25,6.38,"Snell, Blake",665489,605483,,called_strike,,,,,9,Called Strike,W,R,L,TOR,LAD,S,,,0,0,2025,1.03,0.95,0.52,1.79,,,,2,1,Bot,,,,,,,-6.455125069798331,-129.00809418882957,-7.1724286106218775,12.831093855611858,28.76757399820133,-20.196329092031597,3.63,1.58,,,,89.4,1966,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.59,,,,,,,,6,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,132,0.0,-0.043,,,,0.043,,0,0,0.51,0.51,32,26,33,26,1,0,,,,,1.97,1.03,-1.03,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FF,2025-10-24,95.4,2.21,5.33,"Wrobleski, Justin",665926,680736,,called_strike,,,,,5,Called Strike,W,L,L,TOR,LAD,S,,,3,0,2025,0.83,1.49,0.11,2.5,,,,2,7,Bot,,,,,,,-7.295476277179447,-138.65930677724262,-5.0578562760380406,12.443390105487708,34.18385966720133,-11.991574800969069,3.3,1.52,,,,94.0,2448,5.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,54.72,,,,,,,,66,4,4-Seam Fastball,11,4,11,4,4,11,11,4,Strategic,Strategic,145,0.0,-0.07,,,,0.07,,7,7,0.997,0.997,24,26,25,27,1,3,,,,,1.04,0.83,0.83,,,,,,,"Wrobleski, Justin",680736,L,0.871,0.875,0.514,0.725,,0.669,0.285,,,0.669,66.2
FF,2025-10-24,93.0,2.02,5.84,"Lauer, Eric",605141,641778,,called_strike,,,,,3,Called Strike,W,R,L,TOR,LAD,S,,,0,0,2025,0.75,1.51,0.58,3.21,,,660271.0,2,9,Top,,,,,,,-5.326242512856278,-135.2968847365833,-4.204709018523478,10.475658088257564,32.28612374033058,-13.007640220043424,3.23,1.52,,,,92.4,2205,6.2,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.33,,,,,,,,78,1,4-Seam Fastball,11,4,4,11,4,11,4,11,Standard,Standard,136,0.0,-0.042,,,,0.042,,7,-7,0.999,0.001,30,32,30,33,1,4,,,,,1.15,0.75,-0.75,,,,,,,"Lauer, Eric",641778,L,0.936,,0.386,0.969,,0.6970000000000001,0.273,,,0.6970000000000001,104.2
FF,2025-10-24,93.0,1.96,5.9,"Lauer, Eric",660271,641778,,swinging_strike,,,,,3,Swinging Strike,W,L,L,TOR,LAD,S,,,0,0,2025,0.72,1.3,0.6,3.39,,,,2,9,Top,,,,,,,-5.035684481584402,-135.28476244991333,-3.46232942830714,10.018320192805817,32.1331273566448,-15.674649591172088,3.51,1.65,,,,92.3,2315,6.1,813027,672386,665489,643396,676391,665926,664770,662139,680718,54.41,,,,,,,,77,1,4-Seam Fastball,11,4,4,11,4,11,4,11,Infield shade,Standard,141,0.0,-0.043,77.2,6.5,,0.043,,7,-7,0.999,0.001,30,30,30,31,1,4,,,,,1.35,0.72,0.72,,5.055338070959757,13.718582862307352,32.796440948407465,32.66754711478267,17.557476255739864,"Lauer, Eric",641778,L,0.936,,0.386,0.969,,0.6970000000000001,0.273,,,0.6970000000000001,104.2
FF,2025-10-24,94.3,1.91,6.45,"Snell, Blake",666182,605483,,called_strike,,,,,6,Called Strike,W,R,L,TOR,LAD,S,,,3,0,2025,0.68,1.45,0.78,2.45,,,,0,6,Bot,,,,,,,-4.509007378294942,-137.05660960583174,-7.968737411352406,9.636846484940648,32.09083505340471,-12.275518451614644,3.66,1.71,,,,95.0,2330,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.61,,,,,,,,47,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,156,0.0,-0.091,,,,0.091,,0,0,0.574,0.574,32,27,33,27,3,2,,,,,1.13,0.68,-0.68,,,,,,,"Snell, Blake",605483,L,0.92,,,0.985,,0.6,0.552,,,0.6,61.1
FS,2025-10-24,81.4,-0.43,7.2,"Yesavage, Trey",571970,702056,,called_strike,,,,,8,Called Strike,W,L,R,TOR,LAD,S,,,1,0,2025,0.66,0.44,0.25,1.79,669257.0,,,2,3,Top,,,,,,,2.8015673069486158,-118.4481695755156,-6.3926518294278925,-6.779152622596449,22.58158433211761,-27.02495620124021,3.1,1.51,,,,81.4,1165,6.3,813027,672386,665489,666182,676391,665926,676914,662139,664702,54.18,,,,,,,,25,2,Split-Finger,0,2,2,0,2,0,2,0,Infield shade,Standard,223,0.0,-0.042,,,,0.042,,-2,2,0.287,0.713,21,34,22,35,2,1,,,,,3.0,0.66,-0.66,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-24,98.6,-1.92,5.65,"Klein, Will",665489,694361,,called_strike,,,,,5,Called Strike,W,R,R,TOR,LAD,S,,,0,0,2025,0.65,1.48,-0.2,2.63,,,680718.0,1,8,Bot,,,,,,,6.239424756766905,-143.20956357843033,-6.145371227327416,-10.590590889933504,40.43443955425178,-10.583559989600625,3.65,1.62,,,,98.6,2269,6.9,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.62,,,,,,,,73,1,4-Seam Fastball,11,4,11,4,4,11,11,4,Standard,Standard,213,0.0,-0.04,,,,0.04,,7,7,0.999,0.999,25,26,26,26,1,4,,,,,0.91,0.65,0.65,,,,,,,"Klein, Will",694361,R,0.986,,0.433,,,0.828,,0.39,,0.828,
FF,2025-10-24,93.1,-0.44,7.09,"Yesavage, Trey",605141,702056,,called_strike,,,,,12,Called Strike,W,R,R,TOR,LAD,S,,,1,0,2025,0.6,1.5,0.38,3.41,,,,0,3,Top,,,,,,,3.4315169449828686,-135.25765469821386,-6.83696697529768,-8.141553431825889,34.80570520657856,-12.44693125293298,3.23,1.52,,,,92.2,2147,6.2,813027,672386,665489,666182,676391,665926,676914,662139,664702,54.26,,,,,,,,21,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,196,0.0,-0.05,,,,0.05,,-1,1,0.383,0.617,21,32,22,33,2,1,,,,,1.17,0.6,0.6,,,,,,,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
SL,2025-10-24,88.6,-0.54,7.03,"Yesavage, Trey",669242,702056,strikeout,swinging_strike_blocked,,,,,13,Tommy Edman strikes out swinging.,W,R,R,TOR,LAD,S,2.0,,1,2,2025,0.51,0.13,-0.13,0.71,,,,1,4,Top,,,,,,,2.082654520228446,-128.78106108847507,-9.54814052685035,-6.164110431964104,28.719648368696568,-28.7962342571572,3.38,1.57,,,,87.9,2156,6.1,813027,672386,665489,666182,676391,665926,676914,662139,664702,54.43,,0.0,0.0,1.0,0.0,0.0,,30,5,Slider,0,2,2,0,2,0,2,0,Standard,Standard,222,0.012,-0.179,72.6,8.0,,0.179,,-2,2,0.279,0.721,21,30,22,30,2,1,,,,,2.79,0.51,0.51,,13.438622140594736,-17.931355613288254,29.95863477683873,36.82461388073803,34.24569420265423,"Yesavage, Trey",702056,R,0.995,,,,0.902,,0.532,,,,
FF,2025-10-24,99.9,-1.94,5.69,"Klein, Will",680718,694361,,called_strike,,,,,9,Called Strike,W,L,R,TOR,LAD,S,,,0,0,2025,0.47,1.46,0.72,2.16,,,,1,8,Bot,,,,,,,8.487068897227884,-145.03169710409475,-7.761230226398156,-8.716358992301123,37.07925139740407,-9.867161398901,3.7,1.71,,,,100.2,2334,6.8,813027,669257,518692,669242,571970,605141,571771,681624,606192,53.73,,,,,,,,72,1,4-Seam Fastball,11,4,11,4,4,11,11,4,Infield shade,Standard,214,0.0,-0.039,,,,0.039,,7,7,0.999,0.999,25,25,26,26,1,1,,,,,0.85,0.47,-0.47,,,,,,,"Klein, Will",694361,R,0.986,,0.433,,,0.828,,0.39,,0.828,
